,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-0.5717313289642334,-0.6434875726699829,0.45266008377075195,0.2208855152130127,-0.23057866096496582,-0.9263980388641357,0.33101892471313477,0.7861505746841431,0.7963649034500122,-0.27676963806152344,-0.7392116785049438,-0.1985403299331665,-0.8109019994735718,0.598229169845581,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.5827693939208984,-0.4142099618911743,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
1,-0.6242079138755798,-0.6959633827209473,0.5051364898681641,0.16840900480747223,-0.17810212075710297,-0.9788745641708374,0.38349542021751404,0.7861505746841431,0.8488414287567139,-0.3292459547519684,-0.7916882038116455,-0.2510167062282562,-0.7584255337715149,0.5457526445388794,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.6352459192276001,-0.3617335259914398,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
2,-0.659420907497406,-0.646753191947937,0.4905514717102051,0.13084276020526886,-0.14771975576877594,-1.0136635303497314,0.4196779131889343,0.7861505746841431,0.8830934166908264,-0.36705631017684937,-0.8250712156295776,-0.27158474922180176,-0.713598370552063,0.5151276588439941,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.6712186336517334,-0.3905521333217621,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
3,-0.6929539442062378,-0.6074789762496948,0.4538641571998596,0.09701692312955856,-0.1264151781797409,-1.0443840026855469,0.4566929042339325,0.7861505746841431,0.9149885177612305,-0.41314902901649475,-0.8573099374771118,-0.29207277297973633,-0.6769149303436279,0.4867094159126282,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.7042108178138733,-0.4367234706878662,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
4,-0.7281209826469421,-0.5748026371002197,0.41027209162712097,0.06529765576124191,-0.11697287857532501,-1.0733933448791504,0.49714648723602295,0.7861505746841431,0.9478685259819031,-0.46325111389160156,-0.8903078436851501,-0.31750771403312683,-0.6474910974502563,0.4590657353401184,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.7361271381378174,-0.4876089096069336,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
5,-0.7657005190849304,-0.5509796738624573,0.3642536401748657,0.03480975329875946,-0.12453571707010269,-1.1016231775283813,0.5419568419456482,0.7861505746841431,0.9825119972229004,-0.5163321495056152,-0.9238684177398682,-0.35100266337394714,-0.6272201538085938,0.4326384961605072,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.7666652798652649,-0.5416306853294373,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
6,-0.8059225082397461,-0.5384188294410706,0.3172301948070526,0.004467430524528027,-0.15140722692012787,-1.1299443244934082,0.5916526317596436,0.7861505746841431,1.0192744731903076,-0.5720661878585815,-0.9571384787559509,-0.391819030046463,-0.6185593605041504,0.40798741579055786,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.7946634888648987,-0.5987802147865295,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
7,-0.8487673997879028,-0.5355938673019409,0.26993730664253235,-0.026746056973934174,-0.19368228316307068,-1.1592825651168823,0.646264910697937,0.7861505746841431,1.0584205389022827,-0.6302924156188965,-0.9889682531356812,-0.4342552721500397,-0.6212353706359863,0.38536781072616577,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.818117082118988,-0.6590099334716797,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
8,-0.8939425945281982,-0.5369421243667603,0.223578542470932,-0.05874044820666313,-0.24517139792442322,-1.1903365850448608,0.7050917744636536,0.7861505746841431,1.100054383277893,-0.6909055113792419,-1.018135666847229,-0.4689358174800873,-0.630483865737915,0.3646186292171478,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.833733320236206,-0.7217749357223511,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
9,-0.940963089466095,-0.5391009449958801,0.18043474853038788,-0.08999691903591156,-0.30116742849349976,-1.2234458923339844,0.7669771313667297,0.7861505746841431,1.1440880298614502,-0.7537264227867126,-1.0436054468154907,-0.48749569058418274,-0.6393715739250183,0.34517353773117065,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.8375091552734375,-0.7862565517425537,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
10,-0.9893885850906372,-0.5463503003120422,0.14350663125514984,-0.11811301112174988,-0.3586415648460388,-1.258605718612671,0.8307662010192871,0.7861505746841431,1.1904058456420898,-0.818253755569458,-1.0646203756332397,-0.49727675318717957,-0.6423616409301758,0.32632768154144287,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.827390193939209,-0.851692259311676,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
11,-1.0390177965164185,-0.5644733905792236,0.11529499292373657,-0.14038266241550446,-0.41530367732048035,-1.295189380645752,0.8954674601554871,0.7861505746841431,1.2390484809875488,-0.8839251399040222,-1.0808354616165161,-0.5198354125022888,-0.6335799694061279,0.30799031257629395,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.8047133088111877,-0.9174157977104187,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
12,-1.0899012088775635,-0.5929511785507202,0.09725490212440491,-0.15443626046180725,-0.46892279386520386,-1.3318454027175903,0.9602301120758057,0.7861505746841431,1.2902122735977173,-0.9506897330284119,-1.093148946762085,-0.5612289905548096,-0.6017624735832214,0.2916921377182007,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.771372377872467,-0.9827954173088074,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
13,-1.1421375274658203,-0.6367860436439514,0.09010866284370422,-0.15939679741859436,-0.5174542665481567,-1.3672128915786743,1.0243830680847168,0.7861505746841431,1.3440622091293335,-1.0182578563690186,-1.10404634475708,-0.6256458759307861,-0.5449967980384827,0.2796526849269867,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.7287017703056335,-1.047279953956604,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
14,-1.1957224607467651,-0.6976230144500732,0.09311512857675552,-0.1561589539051056,-0.5591489672660828,-1.4004597663879395,1.0874210596084595,0.7861505746841431,1.400605320930481,-1.0860130786895752,-1.1181626319885254,-0.7051845788955688,-0.47176453471183777,0.2737977206707001,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.6762679219245911,-1.1104525327682495,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
15,-1.2500544786453247,-0.7721406817436218,0.10393991321325302,-0.1461472511291504,-0.5928238034248352,-1.431384563446045,1.1489380598068237,0.7861505746841431,1.4589818716049194,-1.1525222063064575,-1.140744924545288,-0.7954904437065125,-0.39343348145484924,0.27257463335990906,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.6150880455970764,-1.1719623804092407,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
16,-1.3036483526229858,-0.852750301361084,0.1193094402551651,-0.1301109939813614,-0.618198812007904,-1.460070013999939,1.2085174322128296,0.7861505746841431,1.5171202421188354,-1.2160159349441528,-1.1753220558166504,-0.8899743556976318,-0.3169662356376648,0.2701275646686554,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.5476345419883728,-1.231367826461792,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
17,-1.3541648387908936,-0.9331457614898682,0.1356140524148941,-0.10872185230255127,-0.6362977027893066,-1.4865933656692505,1.2656664848327637,0.7861505746841431,1.5718700885772705,-1.274466872215271,-1.221139907836914,-0.9850861430168152,-0.24806854128837585,0.25889986753463745,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.477695107460022,-1.288037896156311,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
18,-1.3989083766937256,-1.0082108974456787,0.1495509147644043,-0.0842604786157608,-0.6491636633872986,-1.5109144449234009,1.319778323173523,0.7861505746841431,1.6196330785751343,-1.3265728950500488,-1.2746107578277588,-1.0765454769134521,-0.18996980786323547,0.23677121102809906,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.40864723920822144,-1.3411922454833984,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
19,-1.4355342388153076,-1.074655532836914,0.15942257642745972,-0.05957360193133354,-0.6590296030044556,-1.5328131914138794,1.3701585531234741,0.7861505746841431,1.6572033166885376,-1.3719884157180786,-1.33034086227417,-1.1615705490112305,-0.14368639886379242,0.20656999945640564,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.34305232763290405,-1.3900535106658936,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
20,-1.4628223180770874,-1.13104248046875,0.16538353264331818,-0.03691880404949188,-0.6675166487693787,-1.5521296262741089,1.4161370992660522,0.7861505746841431,1.6828007698059082,-1.4112504720687866,-1.3832207918167114,-1.23839271068573,-0.10756219178438187,0.17264243960380554,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.2823942005634308,-1.4340126514434814,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
21,-1.481111764907837,-1.1777325868606567,0.16855236887931824,-0.017558500170707703,-0.6754745244979858,-1.568925380706787,1.4572051763534546,0.7861505746841431,1.6967943906784058,-1.4451943635940552,-1.4298206567764282,-1.3066052198410034,-0.07914624363183975,0.13839255273342133,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.22734513878822327,-1.4727213382720947,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
22,-1.4920390844345093,-1.2162597179412842,0.17008280754089355,-0.0019430606625974178,-0.6832095980644226,-1.5834628343582153,1.4930821657180786,0.7861505746841431,1.7014307975769043,-1.4746067523956299,-1.4688458442687988,-1.3665788173675537,-0.05650957673788071,0.10620123893022537,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.17803166806697845,-1.5060850381851196,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
23,-1.4977670907974243,-1.2485177516937256,0.17080193758010864,0.010127363726496696,-0.6907474398612976,-1.596097707748413,1.5237059593200684,0.7861505746841431,1.69972562789917,-1.5000874996185303,-1.500455617904663,-1.4189064502716064,-0.03846205770969391,0.07735960185527802,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.13432075083255768,-1.5342042446136475,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
24,-1.5002814531326294,-1.276174783706665,0.17118290066719055,0.01922518014907837,-0.6980058550834656,-1.6071890592575073,1.5491973161697388,0.7861505746841431,1.6944215297698975,-1.5220838785171509,-1.5255837440490723,-1.4640856981277466,-0.024165939539670944,0.05244369059801102,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.09601028263568878,-1.5573214292526245,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
25,-1.5010648965835571,-1.300473928451538,0.17144818603992462,0.026078205555677414,-0.7048891186714172,-1.6170481443405151,1.56982421875,0.7861505746841431,1.6875228881835938,-1.5409119129180908,-1.5453368425369263,-1.5025665760040283,-0.013009193353354931,0.031463876366615295,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.06290478259325027,-1.5757845640182495,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
26,-1.501077651977539,-1.322262167930603,0.17167338728904724,0.031389180570840836,-0.7113234400749207,-1.6259204149246216,1.5859663486480713,0.7861505746841431,1.6802890300750732,-1.556825041770935,-1.5607521533966064,-1.5347867012023926,-0.004448428750038147,0.014200594276189804,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.03479655086994171,-1.5900194644927979,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
27,-1.5008718967437744,-1.3420941829681396,0.1718653291463852,0.03574874624609947,-0.7172664999961853,-1.6339868307113647,1.598078966140747,0.7861505746841431,1.67341148853302,-1.5700368881225586,-1.5726546049118042,-1.5612314939498901,0.0019580451771616936,0.0002712234854698181,0.3080587387084961,-0.1403259038925171,-0.7021580934524536,0.3784620761871338,0.6092919111251831,-0.011437725275754929,-1.6005016565322876,0.7097400426864624,-0.7085754871368408,-0.007538914680480957
