,0
0,1.0071104764938354
1,0.9953448176383972
2,0.9881427884101868
3,0.9809985756874084
4,0.9729756712913513
5,0.96413654088974
6,0.9549124836921692
7,0.9455783367156982
8,0.9363780617713928
9,0.9273789525032043
10,0.9178768396377563
11,0.9064698815345764
12,0.8921016454696655
13,0.8746464252471924
14,0.854953944683075
15,0.834251344203949
16,0.8135491013526917
17,0.7937890291213989
18,0.776049792766571
19,0.7599563002586365
20,0.746708333492279
21,0.7360976338386536
22,0.7277066111564636
23,0.7210725545883179
24,0.7156760692596436
25,0.7110368609428406
26,0.7067316174507141
27,0.7024287581443787
28,0.6980612277984619
29,0.6939159035682678
30,0.6874144077301025
31,0.6798743605613708
32,0.6715989708900452
33,0.6625493764877319
34,0.6526641249656677
35,0.6420716047286987
36,0.6315137147903442
37,0.6218870878219604
38,0.6134620904922485
39,0.6065905690193176
40,0.6011807322502136
41,0.5972148776054382
42,0.5943955183029175
43,0.5925608277320862
44,0.5914415717124939
45,0.5909990668296814
46,0.5911704301834106
47,0.591193675994873
48,0.5907602906227112
49,0.5905656218528748
50,0.590543806552887
51,0.590581476688385
52,0.5905988216400146
53,0.5906079411506653
54,0.5905898213386536
55,0.5905778408050537
56,0.5905596017837524
57,0.590567946434021
58,0.5905837416648865
59,0.5906332731246948
60,0.5906810164451599
61,0.5907433032989502
62,0.5907678604125977
63,0.5907738208770752
64,0.5907176733016968
65,0.5906401872634888
66,0.5905258059501648
67,0.5904179215431213
68,0.5903085470199585
69,0.5902203917503357
70,0.5901435017585754
71,0.5900857448577881
72,0.5900384187698364
73,0.5900042057037354
74,0.5899770259857178
75,0.5899581909179688
76,0.5899441242218018
77,0.5899357795715332
78,0.589931070804596
79,0.5899311900138855
80,0.5899350047111511
81,0.5899437069892883
82,0.5899563431739807
83,0.589973509311676
84,0.5899932384490967
85,0.5900141000747681
86,0.5900327563285828
87,0.5900471210479736
88,0.5900552272796631
89,0.5900587439537048
90,0.5900595188140869
91,0.590062141418457
92,0.5900676846504211
93,0.5900809168815613
94,0.5900996923446655
95,0.590129017829895
96,0.59016352891922
97,0.5902096033096313
98,0.5902578234672546
99,0.5903162956237793
