,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-0.7458230257034302,-0.8143831491470337,0.999111533164978,0.03485572338104248,0.3870948553085327,0.7745206356048584,0.21969759464263916,-0.6061739921569824,0.8127623796463013,0.5349292755126953,0.5290311574935913,-0.18564212322235107,0.4040137529373169,-0.4111208915710449,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.33246803283691406,-0.8946019411087036,0.547542929649353,0.7020999193191528,0.24007189273834229
1,-0.6933464407920837,-0.761906623840332,0.9466350674629211,-0.017620792612433434,0.33461835980415344,0.7220445871353149,0.2721741199493408,-0.6061739921569824,0.7602857947349548,0.4824528694152832,0.5815075039863586,-0.23811860382556915,0.45649024844169617,-0.4635974168777466,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.3849441707134247,-0.8421254754066467,0.547542929649353,0.7020999193191528,0.24007189273834229
2,-0.6530582308769226,-0.7210967540740967,0.9023099541664124,-0.053924668580293655,0.2918330132961273,0.6749510765075684,0.3143821954727173,-0.6061739921569824,0.7194402813911438,0.4347791075706482,0.6298967003822327,-0.2662672996520996,0.49459362030029297,-0.5073453187942505,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.37386277318000793,-0.8670635223388672,0.547542929649353,0.7020999193191528,0.24007189273834229
3,-0.6132741570472717,-0.6813780665397644,0.8581509590148926,-0.08628300577402115,0.25127702951431274,0.625559389591217,0.3551557660102844,-0.6061739921569824,0.6781378388404846,0.3868967890739441,0.6780732274055481,-0.27269014716148376,0.5309070348739624,-0.5507274866104126,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.40842288732528687,-0.9109331369400024,0.547542929649353,0.7020999193191528,0.24007189273834229
4,-0.5717445015907288,-0.6410810947418213,0.8097710609436035,-0.11576735228300095,0.20857848227024078,0.5738030076026917,0.3981815576553345,-0.6061739921569824,0.6344189047813416,0.33729463815689087,0.7285134792327881,-0.25579923391342163,0.5684463381767273,-0.5954439640045166,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.40115442872047424,-0.9607948064804077,0.547542929649353,0.7020999193191528,0.24007189273834229
5,-0.5271602869033813,-0.5993539094924927,0.7585006356239319,-0.14350858330726624,0.16451266407966614,0.5184139013290405,0.4427306652069092,-0.6061739921569824,0.5871944427490234,0.28536370396614075,0.7820114493370056,-0.21749457716941833,0.6095342040061951,-0.6429898142814636,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.40118077397346497,-1.012288212776184,0.547542929649353,0.7020999193191528,0.24007189273834229
6,-0.4796743094921112,-0.5566403865814209,0.7039855122566223,-0.16651758551597595,0.1184462457895279,0.4612208604812622,0.4890081286430359,-0.6061739921569824,0.5368884205818176,0.23215699195861816,0.8386238813400269,-0.1724136620759964,0.6548905968666077,-0.6933003664016724,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.3495434820652008,-1.065161108970642,0.547542929649353,0.7020999193191528,0.24007189273834229
7,-0.42963624000549316,-0.5131822228431702,0.6491338610649109,-0.1837039440870285,0.07253503799438477,0.4021568298339844,0.535717785358429,-0.6061739921569824,0.4840221405029297,0.17862601578235626,0.897831380367279,-0.12481711804866791,0.7048535346984863,-0.7469289898872375,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.368806391954422,-1.11851167678833,0.547542929649353,0.7020999193191528,0.24007189273834229
8,-0.3788471221923828,-0.4702434837818146,0.5920388698577881,-0.18449454009532928,0.025081083178520203,0.3464045226573944,0.5839821100234985,-0.6061739921569824,0.43043434619903564,0.12780368328094482,0.9583659172058105,-0.09091003239154816,0.7574132084846497,-0.8011285662651062,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.2910133898258209,-1.1697014570236206,0.547542929649353,0.7020999193191528,0.24007189273834229
9,-0.32773101329803467,-0.4279220700263977,0.5391777753829956,-0.17502346634864807,-0.02001217193901539,0.2902642488479614,0.6316209435462952,-0.6061739921569824,0.3765748143196106,0.08083627372980118,1.0197538137435913,-0.06100572273135185,0.8122169375419617,-0.8570035099983215,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.2980034351348877,-1.220628023147583,0.547542929649353,0.7020999193191528,0.24007189273834229
10,-0.27809247374534607,-0.38723698258399963,0.4876801073551178,-0.1482875943183899,-0.06404625624418259,0.2417082041501999,0.6796317100524902,-0.6061739921569824,0.32416605949401855,0.041627295315265656,1.0802003145217896,-0.050845757126808167,0.8668195009231567,-0.9109827876091003,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.2338065803050995,-1.263818383216858,0.547542929649353,0.7020999193191528,0.24007189273834229
11,-0.23046059906482697,-0.3484433889389038,0.44350355863571167,-0.1197349950671196,-0.10506179183721542,0.19489744305610657,0.7266636490821838,-0.6061739921569824,0.27373766899108887,0.011568830348551273,1.139144778251648,-0.03339472413063049,0.9212020039558411,-0.9633922576904297,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.25193122029304504,-1.3053910732269287,0.547542929649353,0.7020999193191528,0.24007189273834229
12,-0.1860477179288864,-0.3120269775390625,0.40330544114112854,-0.08173134177923203,-0.14369075000286102,0.16160470247268677,0.7731037735939026,-0.6061739921569824,0.22643578052520752,-0.00686584273353219,1.1948816776275635,-0.025481026619672775,0.9728128910064697,-1.0112714767456055,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.1837352067232132,-1.332032561302185,0.547542929649353,0.7020999193191528,0.24007189273834229
13,-0.14509500563144684,-0.27819937467575073,0.37364447116851807,-0.04826078191399574,-0.1797802746295929,0.13018013536930084,0.8175962567329407,-0.6061739921569824,0.18252229690551758,-0.015541819855570793,1.2473464012145996,9.616836905479431e-05,1.0216724872589111,-1.0558559894561768,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.21939729154109955,-1.3612524271011353,0.547542929649353,0.7020999193191528,0.24007189273834229
14,-0.10836516320705414,-0.24695973098278046,0.3489980697631836,-0.004218217451125383,-0.21337589621543884,0.11785458773374557,0.8607332706451416,-0.6061739921569824,0.14272473752498627,-0.016202205792069435,1.2948107719421387,0.007497637066990137,1.0649409294128418,-1.0941832065582275,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.15316513180732727,-1.369603157043457,0.547542929649353,0.7020999193191528,0.24007189273834229
15,-0.07586169242858887,-0.21842333674430847,0.33628395199775696,0.030950460582971573,-0.245335191488266,0.09976959228515625,0.9015763401985168,-0.6061739921569824,0.10705763846635818,-0.013553639873862267,1.337234616279602,0.04035647213459015,1.1041791439056396,-1.1282271146774292,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.1936909407377243,-1.3889038562774658,0.547542929649353,0.7020999193191528,0.24007189273834229
16,-0.047874391078948975,-0.19225503504276276,0.32867076992988586,0.07749821990728378,-0.2751341462135315,0.09900868684053421,0.9409219026565552,-0.6061739921569824,0.07581784576177597,-0.00889716949313879,1.3736926317214966,0.041063833981752396,1.13583242893219,-1.1551166772842407,-0.42558348178863525,0.5144165754318237,-0.21638572216033936,-0.7428721189498901,0.33186888694763184,0.14177832007408142,-1.3873801231384277,0.547542929649353,0.7020999193191528,0.24007189273834229
