,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,-0.3967825174331665,0.7183569669723511,0.4851909875869751,-0.4112691879272461,0.7316761016845703,-0.8398228883743286,0.6186689138412476,0.9679532051086426,0.6123069524765015,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,0.040450453758239746,0.9321458339691162,0.8326475620269775,0.667425274848938,-0.3481159210205078,-0.7790094614028931,0.15005481243133545,0.09623968601226807,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,0.5980395078659058,-0.8062002658843994,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
1,-0.3443061411380768,0.6658804416656494,0.43271464109420776,-0.463745653629303,0.7841526865959167,-0.7873464226722717,0.5661923885345459,0.9154766798019409,0.6647834777832031,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.012025969102978706,0.9846223592758179,0.8851240873336792,0.7199017405509949,-0.2956394553184509,-0.8314859867095947,0.20253106951713562,0.04376314952969551,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,0.6505160331726074,-0.8586767911911011,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
2,-0.29819026589393616,0.6227423548698425,0.38393735885620117,-0.4689082205295563,0.8227003812789917,-0.7797612547874451,0.5292520523071289,0.8765145540237427,0.7083382606506348,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.05119716003537178,1.0013926029205322,0.9120028614997864,0.744141161441803,-0.25299325585365295,-0.8710783123970032,0.23945488035678864,0.0060836635529994965,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,0.6986627578735352,-0.8978437185287476,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
3,-0.2550099194049835,0.5810937881469727,0.33868616819381714,-0.4401863217353821,0.8594406247138977,-0.7947465181350708,0.495837926864624,0.8417977690696716,0.7515658140182495,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.08726291358470917,1.002856731414795,0.9314529895782471,0.761987030506134,-0.21152372658252716,-0.9102520942687988,0.2672498822212219,-0.029397904872894287,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,0.7446447014808655,-0.9386471509933472,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
4,-0.21242722868919373,0.5384114980697632,0.2942775785923004,-0.39671775698661804,0.897113561630249,-0.817720890045166,0.46443915367126465,0.8113263845443726,0.796606719493866,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.12259386479854584,0.9914184212684631,0.9460497498512268,0.7777608036994934,-0.16845522820949554,-0.9518983960151672,0.28172773122787476,-0.06507782638072968,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,0.7911562919616699,-0.9830992817878723,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
5,-0.1698894053697586,0.4942563772201538,0.24981731176376343,-0.3474871516227722,0.9364275336265564,-0.8393436074256897,0.43537402153015137,0.788147509098053,0.844000518321991,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.15662124752998352,0.9694994688034058,0.955603301525116,0.792867124080658,-0.12335669994354248,-0.9964343309402466,0.2803993821144104,-0.10110664367675781,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,0.8388462662696838,-1.0311843156814575,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
6,-0.12781062722206116,0.4490257799625397,0.205145463347435,-0.29546961188316345,0.9773877859115601,-0.8559165596961975,0.40930479764938354,0.7772537469863892,0.8935823440551758,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.18751311302185059,0.9407197833061218,0.9587951898574829,0.8056812882423401,-0.07674701511859894,-1.0431735515594482,0.2708679139614105,-0.13667023181915283,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,0.8876307606697083,-1.0821011066436768,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
7,-0.0873013511300087,0.40347015857696533,0.16020092368125916,-0.2422325313091278,1.0197482109069824,-0.8712897896766663,0.3864598870277405,0.7834362387657166,0.9448847770690918,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.2130764126777649,0.9092957377433777,0.9546658992767334,0.8117733597755432,-0.029318792745471,-1.0911763906478882,0.2684366703033447,-0.1704864650964737,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,0.9372004866600037,-1.1348861455917358,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
8,-0.05020292103290558,0.35833773016929626,0.11513299494981766,-0.1890457421541214,1.0631920099258423,-0.8944962024688721,0.36652490496635437,0.8075277209281921,0.997349202632904,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.23176077008247375,0.8784095644950867,0.9430803060531616,0.8057130575180054,0.018715936690568924,-1.1398534774780273,0.28835251927375793,-0.2011682093143463,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,0.9871894717216492,-1.1887402534484863,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
9,-0.019144952297210693,0.31415247917175293,0.07097399234771729,-0.13721075654029846,1.107357144355774,-0.9286863207817078,0.3492419719696045,0.845879316329956,1.050432562828064,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.24317574501037598,0.848473072052002,0.9235435128211975,0.7838919758796692,0.0678943395614624,-1.189103603363037,0.3338779807090759,-0.22743406891822815,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,1.037051796913147,-1.243173360824585,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
10,0.003131866455078125,0.27129802107810974,0.029950637370347977,-0.08820702880620956,1.1518114805221558,-0.9710312485694885,0.33461520075798035,0.8932287096977234,1.1036194562911987,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.24742233753204346,0.8165535926818848,0.8940949440002441,0.7461940050125122,0.1188085600733757,-1.2385796308517456,0.39669904112815857,-0.24805602431297302,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,1.085813283920288,-1.2979968786239624,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
11,0.01540311612188816,0.230147123336792,-0.004793503321707249,-0.04379769042134285,1.1960762739181519,-1.0187263488769531,0.3228076100349426,0.9449001550674438,1.1563801765441895,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.24423229694366455,0.7778971791267395,0.8526564240455627,0.6955404281616211,0.17137998342514038,-1.2871321439743042,0.46940815448760986,-0.2619047164916992,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,1.1319682598114014,-1.353134274482727,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
12,0.019161583855748177,0.19104614853858948,-0.02996264398097992,-0.006024308502674103,1.2396591901779175,-1.0687204599380493,0.3142273724079132,0.9973637461662292,1.2081491947174072,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.2327776402235031,0.7288515567779541,0.7992558479309082,0.6356292366981506,0.22509591281414032,-1.33317232131958,0.5477465987205505,-0.268441766500473,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,1.1734989881515503,-1.4083961248397827,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
13,0.01773066446185112,0.15431052446365356,-0.04371728003025055,0.023155711591243744,1.2820799350738525,-1.1189261674880981,0.3094831705093384,1.0476148128509521,1.2583421468734741,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.21229782700538635,0.6692488789558411,0.7362756729125977,0.5694164037704468,0.27942773699760437,-1.3751349449157715,0.6290503144264221,-0.26824694871902466,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,1.2079169750213623,-1.4633253812789917,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
14,0.014184520579874516,0.12026143819093704,-0.0471368208527565,0.04256123676896095,1.3228617906570435,-1.1669296026229858,0.3093695044517517,1.0927199125289917,1.3063843250274658,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.18316304683685303,0.6018549203872681,0.6669113636016846,0.49913713335990906,0.3340255916118622,-1.4118390083312988,0.7115816473960876,-0.26304227113723755,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,1.2324774265289307,-1.5170931816101074,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
15,0.010371420532464981,0.08925677090883255,-0.043660178780555725,0.05251196399331093,1.361518144607544,-1.2107717990875244,0.31462016701698303,1.1292701959609985,1.3517417907714844,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.14729167520999908,0.5299451947212219,0.5938292145729065,0.42656210064888,0.38877367973327637,-1.4425642490386963,0.7943868637084961,-0.25522592663764954,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,1.244727611541748,-1.5684622526168823,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
16,0.00711646256968379,0.06165429204702377,-0.03692442178726196,0.054863497614860535,1.3975428342819214,-1.2477813959121704,0.3256092071533203,1.1531866788864136,1.3939543962478638,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.10773827880620956,0.45592132210731506,0.5188244581222534,0.35313358902931213,0.44392505288124084,-1.4670836925506592,0.8773018717765808,-0.24730709195137024,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,1.24322509765625,-1.6159141063690186,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
17,0.004663779400289059,0.037730805575847626,-0.029317578300833702,0.05211120843887329,1.4304449558258057,-1.276344895362854,0.34201404452323914,1.1598254442214966,1.4326642751693726,0.6519279479980469,-0.21485424041748047,-0.5729725360870361,-0.06823000311851501,0.3813072443008423,0.4430406093597412,0.2801409363746643,0.5002363324165344,-1.4855788946151733,0.9606931805610657,-0.241474449634552,0.18866777420043945,0.4596961736679077,-0.3657735586166382,-0.573954701423645,0.38628506660461426,0.5830880403518677,0.3596818447113037,-0.8944040536880493,-0.044490694999694824,1.2278361320495605,-1.6578584909439087,0.2263813018798828,0.2934821844100952,0.8360511064529419,-0.8961962461471558,0.020447373390197754
