,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-3.5857746601104736,5.949955463409424,2.683497428894043,-1.7220007181167603,-1.2306926250457764,-2.219967842102051,0.818432092666626,-1.1922566890716553,3.194411039352417,3.7240543365478516,2.5405375957489014,3.3299055099487305,0.8504492044448853,-3.093125820159912,0.038581982254981995,-5.597127914428711,2.6077983379364014,6.047222137451172,1.697487711906433,-5.369086265563965,-4.177504539489746,2.5873494148254395,2.4616570472717285,5.773404121398926,0.9799274802207947
1,-1.182215929031372,-3.0980398654937744,3.2827682495117188,-1.6517863273620605,-4.3334059715271,-2.096648931503296,1.84746515750885,-5.385879039764404,-2.0354743003845215,-2.562079429626465,1.2465072870254517,4.327488899230957,0.04119793325662613,5.2397308349609375,2.7202460765838623,-0.8700868487358093,3.9608864784240723,5.786641597747803,5.592729568481445,-3.825493097305298,4.759890079498291,4.255568504333496,-0.360493004322052,5.95961856842041,0.99573814868927
2,-3.231428384780884,0.13613836467266083,5.086827278137207,-3.2527101039886475,0.8230377435684204,2.516195297241211,-5.634610176086426,-1.2275620698928833,0.9839658737182617,5.687407493591309,-3.8407506942749023,4.019416809082031,2.39286470413208,-2.8493576049804688,5.113766193389893,-3.6606225967407227,2.6507840156555176,0.2277941107749939,-0.3151412308216095,4.35971736907959,5.3130059242248535,3.6694867610931396,-4.429748058319092,-5.776577472686768,1.013353705406189
3,4.150697231292725,-3.5905470848083496,6.102886199951172,3.2451999187469482,3.5016682147979736,-5.764041900634766,-3.2003204822540283,2.9204657077789307,-2.1826443672180176,-3.6825051307678223,2.251901865005493,-3.161444902420044,0.6609584093093872,3.261115550994873,1.8970892429351807,-6.050644874572754,-0.3522177040576935,1.9925469160079956,-5.232170104980469,-2.823082208633423,0.10973665118217468,-2.6173784732818604,0.1386091560125351,4.945226669311523,1.0026209354400635
4,-0.08621839433908463,-5.479556560516357,2.589771270751953,-4.033502578735352,1.873349905014038,-1.8758883476257324,-2.929137945175171,-2.1033151149749756,0.5515629649162292,-3.2267329692840576,-1.3492497205734253,3.3704757690429688,4.579373359680176,-1.9459391832351685,-2.7404122352600098,0.8396287560462952,-0.5731014609336853,3.587550401687622,5.63563346862793,5.173961639404297,-0.6173974275588989,1.3553355932235718,5.382393836975098,-6.013733386993408,1.0158315896987915
5,-4.983428001403809,1.9777569770812988,0.12467426806688309,-4.0571770668029785,-2.827395439147949,-2.843834400177002,-5.061047077178955,-4.944790363311768,1.6958684921264648,5.375476837158203,3.9124484062194824,-6.235476016998291,3.37009859085083,6.266726493835449,6.100039005279541,-4.274656295776367,2.325014114379883,-2.8553617000579834,5.098513603210449,-1.0737298727035522,2.312905788421631,-3.7301318645477295,-1.0887482166290283,1.3684240579605103,0.9804173707962036
6,4.43874979019165,3.0556557178497314,-4.969074726104736,-5.033349514007568,0.4324345886707306,4.768394947052002,0.33623555302619934,-3.4594268798828125,-2.676241397857666,-4.700024127960205,1.9533230066299438,1.3476101160049438,-0.23901128768920898,3.266855239868164,1.2168824672698975,3.110205888748169,5.704167366027832,-5.04205846786499,2.0917961597442627,-5.559910297393799,1.4589085578918457,-0.7118451595306396,5.692705154418945,3.6205930709838867,1.0141701698303223
7,-0.22186718881130219,2.2456958293914795,5.545220375061035,-3.0001230239868164,0.07165034860372543,-1.7576639652252197,-5.942559242248535,-4.851194858551025,3.5630135536193848,3.570286750793457,-3.6598706245422363,2.4559571743011475,5.082775115966797,-1.7845195531845093,-0.3781096339225769,4.057186126708984,-5.655078887939453,-3.0989460945129395,-0.03444346413016319,0.7931522130966187,1.6656044721603394,-0.682565450668335,-1.2158868312835693,4.889106750488281,0.9490857720375061
8,1.3559898138046265,-2.5048813819885254,-5.653691291809082,3.533465623855591,5.605452060699463,4.240591049194336,-1.120131015777588,3.4881739616394043,-0.8451188206672668,-1.3992334604263306,5.919931411743164,-5.619219779968262,3.2590901851654053,1.5792285203933716,2.2683937549591064,1.9893404245376587,-0.21838529407978058,2.1867852210998535,4.797144412994385,0.278437077999115,-1.7010594606399536,2.797037124633789,1.5581215620040894,-4.675741672515869,1.017025113105774
9,-2.720888137817383,1.0836281776428223,-0.16010847687721252,-1.58295738697052,-5.261712074279785,4.993089199066162,0.28959670662879944,-1.5379918813705444,3.453348159790039,-0.7541181445121765,-3.262282609939575,2.2113828659057617,1.2265931367874146,5.02056360244751,-2.95723819732666,0.37606024742126465,-0.03213414549827576,3.362248659133911,-1.673089861869812,-3.371922016143799,4.6704607009887695,-3.214182138442993,2.4732401371002197,2.0340442657470703,0.9704934358596802
10,3.8528027534484863,-5.843237400054932,-6.278058052062988,-0.6696786284446716,-2.4729514122009277,-4.0134077072143555,-5.645814895629883,-2.1469459533691406,-2.263775110244751,-1.5307211875915527,-5.903257369995117,-5.882085800170898,-0.8230666518211365,3.1637163162231445,5.898280620574951,-0.2264760136604309,-5.04230260848999,-2.0557639598846436,2.8474371433258057,-0.3293602466583252,4.422815799713135,5.362094402313232,1.8644294738769531,-6.0606818199157715,0.9905655980110168
11,-1.5523852109909058,4.720550537109375,3.2898313999176025,-1.0743805170059204,2.732877492904663,-4.532042503356934,4.890143871307373,2.594050168991089,4.878961563110352,-6.274046421051025,-2.5269722938537598,-2.2144477367401123,3.133861780166626,2.8492560386657715,4.979653835296631,0.19793467223644257,-1.3042536973953247,-3.4779372215270996,6.125671863555908,0.23884858191013336,-2.482792615890503,4.164248466491699,2.3548779487609863,-1.8978753089904785,0.9890177845954895
12,-2.983464479446411,-0.8531947135925293,-6.027037143707275,-5.014401912689209,4.795022010803223,1.2034653425216675,-6.255386829376221,2.9045169353485107,-2.2818353176116943,1.456737756729126,-0.6142619848251343,0.8271287679672241,-1.5128382444381714,3.834386110305786,-1.8916877508163452,-0.10387561470270157,-3.6959290504455566,-4.399853229522705,6.082080841064453,0.1676831990480423,-5.506474494934082,2.693103790283203,-0.04832225665450096,0.8466660976409912,0.9826120138168335
13,-4.157377243041992,-4.997905731201172,4.128534317016602,-0.42671990394592285,2.476083517074585,2.713257074356079,3.366290807723999,-1.3943034410476685,-0.715198814868927,1.9745540618896484,4.3274712562561035,5.293961048126221,0.5260543823242188,-1.6941577196121216,1.754224419593811,2.544452428817749,6.048819541931152,-3.865807294845581,2.5350840091705322,1.954386830329895,5.299615859985352,-1.2674752473831177,-4.184895038604736,1.9608187675476074,0.9840381741523743
14,-1.5199233293533325,0.4142920970916748,-4.7417426109313965,5.2451982498168945,5.842278480529785,0.6935192942619324,-6.267962455749512,3.2467355728149414,1.0050562620162964,-3.196483612060547,-1.3864266872406006,5.367318630218506,-2.963778495788574,1.1831399202346802,3.1542742252349854,-2.8037588596343994,-0.76841139793396,4.144400119781494,0.4399161636829376,4.845999240875244,1.6095808744430542,3.726804256439209,-5.292821407318115,-1.557051420211792,0.9969502091407776
15,-0.6870015263557434,1.7015517950057983,3.633664846420288,-4.63812255859375,-1.461610198020935,-5.539956569671631,3.448007583618164,4.160982608795166,-0.6293546557426453,4.291122913360596,-0.3976605236530304,0.03279968723654747,2.0426971912384033,-0.205356627702713,6.156877517700195,1.2547246217727661,0.38101938366889954,-0.7681546211242676,-0.2864530682563782,-1.9305506944656372,-1.0031700134277344,2.9385926723480225,-2.6033360958099365,-2.763704299926758,1.00770103931427
16,-1.6355609893798828,-2.648421287536621,-0.885285496711731,3.541313409805298,-4.354413032531738,-3.3628597259521484,-4.924643039703369,-4.743701457977295,-4.873963356018066,4.0678887367248535,4.408079147338867,2.913686752319336,-2.350375175476074,5.813321590423584,-0.23559443652629852,0.4257087707519531,3.885237455368042,4.024813652038574,1.8981658220291138,4.098493576049805,0.7988821268081665,1.5388518571853638,0.024025706574320793,5.959413528442383,1.023965835571289
17,-4.656984329223633,-2.6485989093780518,-5.523578643798828,-3.463818073272705,0.7560581564903259,3.304617404937744,-2.4807851314544678,0.29842454195022583,-1.5026109218597412,-3.337411642074585,3.2216179370880127,0.8734778165817261,-3.1294164657592773,0.4318663775920868,3.1772894859313965,-4.198670387268066,6.0128889083862305,-1.0974767208099365,-3.6549479961395264,4.263453006744385,0.8056879639625549,3.3476147651672363,-2.7466249465942383,5.269497394561768,1.0203475952148438
18,-4.654399394989014,-0.6002758145332336,-0.31638747453689575,-4.684616565704346,5.5642828941345215,5.271231651306152,0.8544617295265198,-5.247450351715088,0.7470183968544006,2.6607842445373535,-1.7503911256790161,3.5140533447265625,4.552783966064453,-1.3445621728897095,3.5408036708831787,2.540674924850464,-5.873941421508789,1.8867974281311035,-5.2895731925964355,-5.875057697296143,-5.002052307128906,-2.994696617126465,3.8045620918273926,-1.4916456937789917,1.0370129346847534
19,6.1559062004089355,1.301145315170288,-4.914584636688232,1.607689380645752,0.14760808646678925,-0.5596666932106018,-4.909015655517578,-5.057281017303467,-5.933750629425049,-4.334268093109131,-1.448232889175415,-4.3639140129089355,5.794745922088623,3.986565589904785,0.08417011052370071,-6.070104122161865,-5.381260871887207,-1.6450964212417603,4.975640773773193,0.8299012184143066,4.389455318450928,4.240568161010742,-1.7648966312408447,0.3581586480140686,1.0098934173583984
20,-2.097646474838257,3.69404935836792,5.3511199951171875,1.6461354494094849,3.5989580154418945,-1.555132269859314,-2.700904369354248,-0.21380503475666046,-3.7384471893310547,-6.174933433532715,-5.285342216491699,4.168844223022461,-5.586898326873779,-5.163563251495361,5.040322780609131,-3.7787539958953857,2.767169713973999,-0.8930330276489258,-0.3406006693840027,4.204370975494385,-3.0920896530151367,5.082123279571533,-5.752734184265137,5.604328155517578,0.9761044979095459
21,4.327120304107666,-1.555281639099121,-2.6861460208892822,1.9810551404953003,0.19231906533241272,-1.7436885833740234,0.22867360711097717,1.0275254249572754,5.703754901885986,-5.081479549407959,1.2093138694763184,-1.0491793155670166,-0.9254663586616516,1.7289687395095825,-4.962968349456787,-0.7890335321426392,-5.489645481109619,6.2305097579956055,-0.15461748838424683,-2.9265596866607666,2.497920274734497,-1.6585946083068848,4.844150543212891,-4.3186259269714355,0.9480087757110596
