,0
0,0.9802775979042053
1,0.9705919623374939
2,0.9641284346580505
3,0.9576504826545715
4,0.9503909945487976
5,0.9421025514602661
6,0.932832658290863
7,0.9227420091629028
8,0.9120038151741028
9,0.9008044600486755
10,0.889437198638916
11,0.878259003162384
12,0.8676465749740601
13,0.8571071028709412
14,0.8462058901786804
15,0.834644079208374
16,0.8221331238746643
17,0.8088532090187073
18,0.7951755523681641
19,0.781394362449646
20,0.7675890922546387
21,0.7536043524742126
22,0.7390522956848145
23,0.7234215140342712
24,0.7063296437263489
25,0.6878353953361511
26,0.6686676144599915
27,0.6501642465591431
28,0.6339048743247986
29,0.6210797429084778
30,0.6124227046966553
31,0.6083127856254578
32,0.6053076982498169
33,0.6029488444328308
34,0.6024283170700073
35,0.6011055111885071
36,0.6007246375083923
37,0.6007444858551025
38,0.6008038520812988
39,0.6008257865905762
40,0.6007938385009766
41,0.6007190346717834
42,0.6006166338920593
43,0.6005029082298279
44,0.6003901958465576
45,0.6002869606018066
46,0.6001977920532227
47,0.6001244783401489
48,0.6000663042068481
49,0.6000217795372009
50,0.5999885201454163
51,0.5999640226364136
52,0.5999459028244019
53,0.5999323129653931
54,0.5999215841293335
55,0.5999124646186829
56,0.5999037623405457
57,0.5998950004577637
58,0.5998852849006653
59,0.5998741984367371
60,0.5998614430427551
61,0.599846363067627
62,0.5998287200927734
63,0.5998082756996155
64,0.5997841954231262
65,0.5997563004493713
66,0.5997241139411926
67,0.5996869206428528
68,0.5996444821357727
69,0.5995963215827942
70,0.5995422005653381
71,0.5994825959205627
72,0.5994192361831665
73,0.599357545375824
74,0.5993144512176514
75,0.5993331670761108
76,0.5994860529899597
77,0.5997222065925598
78,0.5996886491775513
79,0.599334180355072
80,0.5990142226219177
81,0.598869264125824
82,0.5989446640014648
83,0.5993521809577942
84,0.6003015637397766
85,0.6016122102737427
86,0.6023540496826172
87,0.601711094379425
88,0.6005279421806335
89,0.599496603012085
90,0.5988572239875793
91,0.5984881520271301
92,0.5982853770256042
93,0.5981705784797668
94,0.598105251789093
95,0.5980657339096069
96,0.5980419516563416
97,0.5980262160301208
98,0.5980159640312195
99,0.5980081558227539
