,0
0,0.9606022834777832
1,0.948422908782959
2,0.9386644959449768
3,0.9288786053657532
4,0.9184238910675049
5,0.907154381275177
6,0.895394504070282
7,0.8837149739265442
8,0.8724994659423828
9,0.8618978261947632
10,0.8520181775093079
11,0.8429883718490601
12,0.8348871469497681
13,0.827695906162262
14,0.8212922811508179
15,0.8154770135879517
16,0.8100348114967346
17,0.8047956824302673
18,0.7996648550033569
19,0.7946093678474426
20,0.7896214723587036
21,0.7846968173980713
22,0.7798384428024292
23,0.775078296661377
24,0.7704973816871643
25,0.7662273049354553
26,0.7624217867851257
27,0.7592082023620605
28,0.7566445469856262
29,0.7547038197517395
30,0.7532827258110046
31,0.7522251009941101
32,0.751349687576294
33,0.7504730820655823
34,0.7494266033172607
35,0.7480678558349609
36,0.7462967038154602
37,0.7440832853317261
38,0.7415009140968323
39,0.7387352585792542
40,0.7360290884971619
41,0.7335686087608337
42,0.7313867807388306
43,0.7293733954429626
44,0.727383553981781
45,0.7253530025482178
46,0.7233346700668335
47,0.7214464545249939
48,0.7197830677032471
49,0.718360960483551
50,0.717125415802002
51,0.7159944176673889
52,0.7148946523666382
53,0.7137718200683594
54,0.7125820517539978
55,0.7112782597541809
56,0.7097986340522766
57,0.7080587148666382
58,0.7059441208839417
59,0.7033034563064575
60,0.6999426484107971
61,0.6956276297569275
62,0.6901050209999084
63,0.6831563115119934
64,0.6746866106987
65,0.664825975894928
66,0.6539823412895203
67,0.6427930593490601
68,0.6319822669029236
69,0.6221941709518433
70,0.6138662695884705
71,0.6071875691413879
72,0.6022539138793945
73,0.5998582243919373
74,0.5980827808380127
75,0.5961682200431824
76,0.5946568846702576
77,0.5919907093048096
78,0.5908643007278442
79,0.5903959274291992
80,0.590198814868927
81,0.5903253555297852
82,0.5918911695480347
83,0.5987644195556641
84,0.6012769341468811
85,0.596002995967865
86,0.5927485823631287
87,0.5913771986961365
88,0.5907565355300903
89,0.5904762148857117
90,0.5903260707855225
91,0.5902360081672668
92,0.5901682376861572
93,0.5901122093200684
94,0.5900619029998779
95,0.5900167226791382
96,0.5899760127067566
97,0.5899401903152466
98,0.5899090766906738
99,0.5898827910423279
