,0
0,0.35678391959798994
1,0.6557788944723618
2,0.7487437185929648
3,0.7361809045226131
4,0.7236180904522613
5,0.6959798994974874
6,0.6809045226130653
7,0.678391959798995
8,0.6733668341708543
9,0.6683417085427136
10,0.6683417085427136
11,0.6658291457286433
12,0.6733668341708543
13,0.6708542713567839
14,0.6809045226130653
15,0.6834170854271356
16,0.6859296482412061
17,0.6809045226130653
18,0.6884422110552764
19,0.678391959798995
20,0.6934673366834171
21,0.678391959798995
22,0.6934673366834171
23,0.6809045226130653
24,0.7010050251256281
25,0.6834170854271356
26,0.7085427135678392
27,0.678391959798995
28,0.7135678391959799
29,0.6758793969849246
30,0.7110552763819096
31,0.6834170854271356
32,0.7085427135678392
33,0.6859296482412061
34,0.7085427135678392
35,0.6834170854271356
36,0.6984924623115578
37,0.6884422110552764
38,0.6909547738693468
39,0.6909547738693468
40,0.678391959798995
41,0.6934673366834171
42,0.6758793969849246
43,0.6984924623115578
44,0.6708542713567839
45,0.6959798994974874
46,0.6683417085427136
47,0.7010050251256281
48,0.6683417085427136
49,0.7010050251256281
50,0.6658291457286433
51,0.7035175879396985
52,0.6633165829145728
53,0.7035175879396985
54,0.6633165829145728
55,0.7060301507537688
56,0.6683417085427136
57,0.7085427135678392
58,0.6658291457286433
59,0.7010050251256281
60,0.6683417085427136
61,0.7010050251256281
62,0.6708542713567839
63,0.6959798994974874
64,0.6733668341708543
65,0.6959798994974874
66,0.6733668341708543
67,0.6934673366834171
68,0.6708542713567839
69,0.6884422110552764
70,0.6708542713567839
71,0.6809045226130653
72,0.6683417085427136
73,0.6809045226130653
74,0.6658291457286433
75,0.678391959798995
76,0.6683417085427136
77,0.6758793969849246
78,0.6658291457286433
79,0.6733668341708543
80,0.6658291457286433
81,0.6708542713567839
82,0.6633165829145728
83,0.6708542713567839
84,0.6633165829145728
85,0.6683417085427136
86,0.6683417085427136
87,0.6658291457286433
88,0.6658291457286433
89,0.6658291457286433
90,0.6658291457286433
91,0.6733668341708543
92,0.6633165829145728
93,0.6683417085427136
94,0.6608040201005025
95,0.6658291457286433
96,0.6608040201005025
97,0.6658291457286433
98,0.6582914572864321
99,0.6658291457286433
