,0
0,1.0000946521759033
1,0.9365409016609192
2,0.8960602879524231
3,0.8674426674842834
4,0.8463136553764343
5,0.8300191760063171
6,0.8163120150566101
7,0.8035317659378052
8,0.7916222214698792
9,0.7809833288192749
10,0.7725470662117004
11,0.7663159370422363
12,0.7624784708023071
13,0.7600188255310059
14,0.7584975361824036
15,0.7559645175933838
16,0.7539584040641785
17,0.7513192892074585
18,0.7495436072349548
19,0.7474076747894287
20,0.745966911315918
21,0.7443070411682129
22,0.7432449460029602
23,0.7418814897537231
24,0.74077969789505
25,0.7388817667961121
26,0.7371178865432739
27,0.7348505258560181
28,0.7329316139221191
29,0.7310248613357544
30,0.7295107245445251
31,0.7282325029373169
32,0.7273220419883728
33,0.7268211841583252
34,0.7270281910896301
35,0.7283459305763245
36,0.7312017679214478
37,0.7343528270721436
38,0.735023021697998
39,0.7332357168197632
40,0.7294713258743286
41,0.726605236530304
42,0.724041223526001
43,0.7222166657447815
44,0.720613420009613
45,0.7192692756652832
46,0.718012809753418
47,0.7168563008308411
48,0.7157747745513916
49,0.714784562587738
50,0.7139124274253845
51,0.7131806015968323
52,0.7126368284225464
53,0.7123005390167236
54,0.7122209072113037
55,0.7123319506645203
56,0.7126086354255676
57,0.7127581834793091
58,0.7127020955085754
59,0.7122427821159363
60,0.7114498615264893
61,0.7105752229690552
62,0.7095114588737488
63,0.7087001800537109
64,0.7077764868736267
65,0.7071803212165833
66,0.7064824104309082
67,0.706074059009552
68,0.7055688500404358
69,0.7053079009056091
70,0.7049680948257446
71,0.7048553824424744
72,0.7047030329704285
73,0.7048112750053406
74,0.7049543857574463
75,0.7054814696311951
76,0.7061223983764648
77,0.7073581218719482
78,0.7084411978721619
79,0.7101874947547913
80,0.7106137871742249
81,0.7117019891738892
82,0.7105926275253296
83,0.7104406356811523
84,0.7087358832359314
85,0.7079481482505798
86,0.7065775394439697
87,0.7057583928108215
88,0.704872727394104
89,0.704226016998291
90,0.7036895155906677
91,0.7032214403152466
92,0.7029004096984863
93,0.7025705575942993
94,0.70238196849823
95,0.702151894569397
96,0.7020502090454102
97,0.7018930315971375
98,0.7018534541130066
99,0.701751172542572
