,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
0,-0.04709017276763916,0.22062337398529053,0.4236034154891968,-0.48853206634521484,0.17229115962982178,0.44585227966308594,-0.374347448348999,-0.15922832489013672,-0.7365840673446655,-0.12593281269073486,-0.3849656581878662,0.29254698753356934,0.4552954435348511,-0.27694499492645264,-0.5805416107177734,-0.8429429531097412,-0.3632333278656006,0.1351325511932373,-0.7747344970703125,0.9102379083633423,-0.30611491203308105,-0.513888955116272,-0.0617748498916626,-0.8301163911819458,-0.22188007831573486,-0.5528861284255981,0.1770075559616089,-0.6284424066543579,0.8645535707473755,-0.9370825290679932,0.04642593860626221,-0.9210655689239502,-0.34480738639831543,0.9011772871017456,-0.3531618118286133,0.33274686336517334,-0.7264518737792969,-0.7141656875610352,0.43111157417297363,-0.5052382946014404,0.6787935495376587,0.16327524185180664,-0.7348992824554443,-0.1938694715499878,0.14101147651672363,-0.06429219245910645,0.36742377281188965,0.580904483795166,0.7735373973846436,-0.8538476228713989,-0.4732937812805176,0.5464363098144531,0.15451395511627197,-0.3731340169906616,-0.6276776790618896,-0.03814387321472168,-0.09500789642333984,0.20373082160949707,-0.5178254842758179,0.03609418869018555,-0.7330825328826904,0.7883768081665039,0.6761301755905151,0.9569145441055298,0.4236021041870117,-0.788578987121582,0.7340350151062012,-0.09305739402770996,-0.22688138484954834,-0.8272233009338379,-0.8475350141525269,-0.68876051902771,-0.28845441341400146,-0.3264673948287964,0.3532872200012207,-0.031856536865234375,-0.006794333457946777,-0.16433465480804443,0.28779137134552,0.02014780044555664,-0.5282405614852905,0.4847850799560547,-0.4186999797821045,0.030754685401916504,-0.803984522819519,-0.3080770969390869,-0.23561930656433105,0.6812089681625366,-0.6589192152023315,-0.48744237422943115,0.44327592849731445,0.4779481887817383,0.29598164558410645,-0.7498337030410767,0.16735637187957764,-0.033374667167663574,-0.46753525733947754,0.09469997882843018,0.8743141889572144,-0.41052377223968506,0.13248002529144287,-0.5620959997177124,0.07231783866882324,0.00269925594329834
1,-0.0999123677611351,0.27344590425491333,0.47642573714256287,-0.541354238986969,0.11946861445903778,0.3930298686027527,-0.3215249180793762,-0.10640578716993332,-0.7894066572189331,-0.17875535786151886,-0.332143098115921,0.23972441256046295,0.40247291326522827,-0.32976680994033813,-0.5277190208435059,-0.8957654237747192,-0.3104107677936554,0.08230998367071152,-0.7219119668006897,0.8574153780937195,-0.25329238176345825,-0.46106642484664917,-0.114597387611866,-0.777293860912323,-0.16905751824378967,-0.5000635981559753,0.22983011603355408,-0.6812648773193359,0.8117316961288452,-0.8842608332633972,0.0992484912276268,-0.8682430982589722,-0.2919848561286926,0.9539998173713684,-0.3003399074077606,0.38556939363479614,-0.6736299991607666,-0.6613432168960571,0.37828901410102844,-0.45241579413414,0.6259711384773254,0.21609780192375183,-0.6820767521858215,-0.14104712009429932,0.19383405148983002,-0.11711470037698746,0.31460124254226685,0.6337270140647888,0.8263596892356873,-0.9066690802574158,-0.4204712510108948,0.5992588400840759,0.10169144719839096,-0.32031160593032837,-0.6805002093315125,0.014678578823804855,-0.14783045649528503,0.2565533220767975,-0.5706480145454407,-0.01672837696969509,-0.7859047651290894,0.7355542182922363,0.7289527058601379,1.0097371339797974,0.4764246642589569,-0.8414015173912048,0.6812124848365784,-0.040234848856925964,-0.27970394492149353,-0.7744007706642151,-0.7947174310684204,-0.6359379887580872,-0.23563335835933685,-0.3792899549007416,0.3004646897315979,0.02096596173942089,0.04602822661399841,-0.11151216179132462,0.23496879637241364,-0.03267473727464676,-0.5810630917549133,0.5376076102256775,-0.3658774495124817,-0.02206757292151451,-0.7511619925498962,-0.2552547752857208,-0.28844183683395386,0.7340314388275146,-0.7117417454719543,-0.540264904499054,0.49609827995300293,0.530769944190979,0.24315907061100006,-0.6970162987709045,0.22017884254455566,-0.08619723469018936,-0.41471269726753235,0.04187749698758125,0.8214917182922363,-0.46334633231163025,0.07965745031833649,-0.6149185299873352,0.019495269283652306,-0.050123315304517746
2,-0.14675088226795197,0.309460312128067,0.4393447935581207,-0.49250972270965576,0.08571663498878479,0.34898409247398376,-0.28850796818733215,-0.06482498347759247,-0.8205495476722717,-0.2253909409046173,-0.30497801303863525,0.1948740929365158,0.3612465262413025,-0.27924293279647827,-0.49287018179893494,-0.9147143363952637,-0.2719404101371765,0.04967358335852623,-0.7201895117759705,0.8258364200592041,-0.21475698053836823,-0.4158783257007599,-0.1469823122024536,-0.7791696786880493,-0.13598448038101196,-0.481698215007782,0.26370003819465637,-0.6370744109153748,0.7681570053100586,-0.936306893825531,0.14035728573799133,-0.8464337587356567,-0.258057564496994,0.9862160086631775,-0.3509417772293091,0.40824538469314575,-0.723140299320221,-0.6783220767974854,0.3597070276737213,-0.4250868856906891,0.5751426815986633,0.23363682627677917,-0.6456084847450256,-0.09209714084863663,0.22568079829216003,-0.14060278236865997,0.2810971438884735,0.6526355743408203,0.7831124067306519,-0.9590087532997131,-0.3884342312812805,0.6353497505187988,0.06408882886171341,-0.27066704630851746,-0.7058348059654236,0.02211880311369896,-0.1785379946231842,0.28364235162734985,-0.6132521033287048,-0.051072102040052414,-0.7358488440513611,0.6970146894454956,0.7662014961242676,1.047777771949768,0.5082626938819885,-0.8776808381080627,0.6324637532234192,-0.005340414121747017,-0.3093787729740143,-0.7271036505699158,-0.8469199538230896,-0.5937725305557251,-0.2875988185405731,-0.41932350397109985,0.25550851225852966,0.047645777463912964,0.07077737152576447,-0.10020077228546143,0.2173638790845871,-0.07290813326835632,-0.614990234375,0.5482171177864075,-0.3231743574142456,0.02573416754603386,-0.7042074799537659,-0.24165566265583038,-0.31191229820251465,0.7839199900627136,-0.7499196529388428,-0.5807603597640991,0.5467332005500793,0.5830309987068176,0.20253926515579224,-0.6446759104728699,0.2517974376678467,-0.11933502554893494,-0.3723513185977936,0.08072884380817413,0.771244466304779,-0.4989367127418518,0.04998595267534256,-0.6427013278007507,-0.016638562083244324,-0.08187484741210938
3,-0.1706944704055786,0.3422813415527344,0.4119361639022827,-0.4603647291660309,0.058444730937480927,0.30725473165512085,-0.25923705101013184,-0.024419991299510002,-0.8414239287376404,-0.2602247893810272,-0.2906433939933777,0.15595869719982147,0.3323058485984802,-0.30956101417541504,-0.4630393981933594,-0.9056470394134521,-0.2393181473016739,0.02505684457719326,-0.712180495262146,0.8010076880455017,-0.18908944725990295,-0.3784138560295105,-0.14643126726150513,-0.8013784289360046,-0.10312530398368835,-0.49492648243904114,0.2915235757827759,-0.5990091562271118,0.7320733070373535,-0.9711028933525085,0.17841419577598572,-0.8647434115409851,-0.21729400753974915,0.9953247904777527,-0.3886827528476715,0.4165472388267517,-0.6939074993133545,-0.6797469258308411,0.3459952771663666,-0.4133870601654053,0.5422701239585876,0.23296605050563812,-0.6054378151893616,-0.05593367666006088,0.250937819480896,-0.15417097508907318,0.26684480905532837,0.6694284677505493,0.7461361289024353,-1.0100713968276978,-0.3626771569252014,0.6642412543296814,0.03968551382422447,-0.2259056270122528,-0.6900025010108948,0.03664083778858185,-0.2085622251033783,0.28168928623199463,-0.6446952819824219,-0.07750105112791061,-0.6864036917686462,0.6635057330131531,0.7985257506370544,1.0800559520721436,0.5289692282676697,-0.914947509765625,0.5916196703910828,0.03261088952422142,-0.32964569330215454,-0.6919863820075989,-0.8882595896720886,-0.5560386180877686,-0.3023216426372528,-0.45117488503456116,0.21982735395431519,0.03321780264377594,0.09604901075363159,-0.06115889176726341,0.20409178733825684,-0.11345253139734268,-0.6422444581985474,0.5347757339477539,-0.2887132167816162,0.07546123117208481,-0.6622380614280701,-0.19243723154067993,-0.34025731682777405,0.8261176943778992,-0.7728642225265503,-0.6178358793258667,0.5747325420379639,0.6239640712738037,0.16523462533950806,-0.6968594193458557,0.2908288538455963,-0.148089200258255,-0.33837631344795227,0.08525726199150085,0.728285014629364,-0.5331451892852783,0.027620462700724602,-0.6762017607688904,-0.03376501798629761,-0.0948018953204155
4,-0.19283892214298248,0.3699958324432373,0.3594748377799988,-0.42695140838623047,0.03534455969929695,0.27012988924980164,-0.23355333507061005,0.013968149200081825,-0.8577802181243896,-0.28706881403923035,-0.2871115803718567,0.11805955320596695,0.3052193820476532,-0.3307954668998718,-0.4372604191303253,-0.8745869994163513,-0.2142997682094574,0.006272551603615284,-0.708973228931427,0.787947952747345,-0.17743270099163055,-0.3446362614631653,-0.13866129517555237,-0.8320579528808594,-0.0842597633600235,-0.5240336060523987,0.31221264600753784,-0.5583932995796204,0.7757993340492249,-0.9957199096679688,0.2140573263168335,-0.8963549733161926,-0.18680442869663239,0.9971715807914734,-0.38647425174713135,0.4204138219356537,-0.6664097309112549,-0.6982356309890747,0.3365975022315979,-0.38850462436676025,0.5044150352478027,0.22764982283115387,-0.5725591778755188,-0.04842325672507286,0.2683129608631134,-0.1533704251050949,0.2739928364753723,0.6862867474555969,0.697307825088501,-1.0586984157562256,-0.3329201340675354,0.6894213557243347,0.029596423730254173,-0.17984074354171753,-0.6641082763671875,0.013191832229495049,-0.24458128213882446,0.25114721059799194,-0.6646226644515991,-0.09110485762357712,-0.6494064331054688,0.6364214420318604,0.822099506855011,1.1042346954345703,0.5363753437995911,-0.9499660730361938,0.5596045851707458,0.06611748784780502,-0.3375243544578552,-0.6670059561729431,-0.9368508458137512,-0.5170004963874817,-0.3211996555328369,-0.46864795684814453,0.19122804701328278,0.03145506978034973,0.12452749907970428,-0.02661559358239174,0.20226147770881653,-0.15515251457691193,-0.674494206905365,0.49640560150146484,-0.25780773162841797,0.11595260351896286,-0.6226152777671814,-0.1520811766386032,-0.35592007637023926,0.8677130937576294,-0.7878103852272034,-0.6548990607261658,0.5885069370269775,0.6314051151275635,0.13159945607185364,-0.6567664742469788,0.3357967436313629,-0.17259563505649567,-0.30956313014030457,0.08880266547203064,0.6885260939598083,-0.5664181113243103,0.01478767953813076,-0.7022677659988403,-0.03797246888279915,-0.09975944459438324
5,-0.15267276763916016,0.38513273000717163,0.33411934971809387,-0.43608537316322327,0.017817817628383636,0.22071132063865662,-0.20732231438159943,0.05232194811105728,-0.8687164783477783,-0.30940330028533936,-0.29299798607826233,0.08245176076889038,0.2803915739059448,-0.3750014901161194,-0.41135039925575256,-0.8430781960487366,-0.1915677934885025,-0.009047320112586021,-0.7176429629325867,0.7832419872283936,-0.17598095536231995,-0.317350834608078,-0.12292900681495667,-0.8628562688827515,-0.0705534964799881,-0.5634716153144836,0.3322264552116394,-0.5206682085990906,0.7286325693130493,-1.0000548362731934,0.2531433403491974,-0.9421907663345337,-0.1595536470413208,0.997423529624939,-0.38240963220596313,0.4094811677932739,-0.6654773950576782,-0.7044956088066101,0.3309645652770996,-0.37189003825187683,0.4652210474014282,0.22264698147773743,-0.5426908135414124,-0.05418557673692703,0.28003108501434326,-0.13774412870407104,0.2787940502166748,0.7085130214691162,0.6478927135467529,-1.098726749420166,-0.30120179057121277,0.7094921469688416,0.0453844778239727,-0.1324358582496643,-0.6257992386817932,-0.019454630091786385,-0.27962806820869446,0.22146937251091003,-0.6833615303039551,-0.09952032566070557,-0.6168558597564697,0.6134975552558899,0.8337721824645996,1.120295763015747,0.5345680713653564,-0.9860357046127319,0.5359447598457336,0.09322267770767212,-0.3399478495121002,-0.6458743214607239,-0.9819384813308716,-0.4789923131465912,-0.32714971899986267,-0.4860372543334961,0.16360531747341156,0.03008156083524227,0.160905122756958,0.014860527589917183,0.2029951959848404,-0.19840416312217712,-0.7119011878967285,0.45029154419898987,-0.22044868767261505,0.15146896243095398,-0.5863429307937622,-0.13780388236045837,-0.35924723744392395,0.9106091260910034,-0.7904239296913147,-0.6887004375457764,0.5713168382644653,0.5947740077972412,0.0974041000008583,-0.6882866621017456,0.3799169361591339,-0.18804031610488892,-0.28701311349868774,0.06791933625936508,0.6553139090538025,-0.5954726934432983,0.009177211672067642,-0.7147544026374817,-0.03295157104730606,-0.1100020781159401
6,-0.10171110928058624,0.39059388637542725,0.2906111478805542,-0.4285244941711426,0.00027338694781064987,0.20081911981105804,-0.17375557124614716,0.08975597470998764,-0.8745816946029663,-0.33086004853248596,-0.3001529574394226,0.04700145125389099,0.2466890513896942,-0.4071749150753021,-0.38777488470077515,-0.8154013752937317,-0.17549757659435272,-0.020064759999513626,-0.7405967116355896,0.7904594540596008,-0.1796964704990387,-0.2912484109401703,-0.1064901128411293,-0.8807690143585205,-0.06894305348396301,-0.6022474765777588,0.3489798307418823,-0.4815594553947449,0.7500723600387573,-0.9858019948005676,0.2939876914024353,-0.9860900044441223,-0.14280812442302704,1.014978289604187,-0.34725457429885864,0.39386865496635437,-0.6737251281738281,-0.7590234875679016,0.3267553448677063,-0.3390558660030365,0.42755427956581116,0.2247578203678131,-0.5228327512741089,-0.09203212708234787,0.28477102518081665,-0.12504950165748596,0.2941523790359497,0.7303630709648132,0.6025840640068054,-1.1307282447814941,-0.27035462856292725,0.732124924659729,0.07055913656949997,-0.0842028260231018,-0.5853965878486633,-0.05431074649095535,-0.3151419162750244,0.20090444386005402,-0.6945468187332153,-0.11063826084136963,-0.5822437405586243,0.5950397849082947,0.8355172276496887,1.1276427507400513,0.5275668501853943,-1.02140212059021,0.5172739624977112,0.10285812616348267,-0.3336797058582306,-0.6287990808486938,-1.0264167785644531,-0.4394984245300293,-0.32405349612236023,-0.5025030970573425,0.13811491429805756,0.020250840112566948,0.1905921995639801,0.04242554306983948,0.20670749247074127,-0.2411659210920334,-0.7552133202552795,0.4041253924369812,-0.18161416053771973,0.17861849069595337,-0.5516659617424011,-0.14112532138824463,-0.33647117018699646,0.957240104675293,-0.7909827828407288,-0.7225759029388428,0.543756902217865,0.544474720954895,0.06416130810976028,-0.6425072550773621,0.4245907664299011,-0.19533771276474,-0.267388254404068,0.042930252850055695,0.6228328943252563,-0.6211980581283569,0.009423354640603065,-0.7133222222328186,-0.023637844249606133,-0.1320275068283081
7,-0.046129584312438965,0.3803701400756836,0.26869475841522217,-0.46198511123657227,-0.014153092168271542,0.17523036897182465,-0.1384422481060028,0.12568533420562744,-0.8777528405189514,-0.3488220274448395,-0.31145983934402466,0.015574963763356209,0.2077576220035553,-0.445928156375885,-0.3679966628551483,-0.802401602268219,-0.15995216369628906,-0.02745571918785572,-0.7744747400283813,0.8074277639389038,-0.1841128170490265,-0.27441665530204773,-0.08126258850097656,-0.8900594711303711,-0.06961426883935928,-0.6430900692939758,0.3694290220737457,-0.45451197028160095,0.6795663237571716,-0.959786057472229,0.3389187753200531,-1.0396320819854736,-0.13123978674411774,1.044817566871643,-0.3086067736148834,0.365419864654541,-0.7044289112091064,-0.8023346662521362,0.3322770595550537,-0.309356689453125,0.39255258440971375,0.22910986840724945,-0.516643762588501,-0.13093915581703186,0.288125604391098,-0.10593840479850769,0.2961429953575134,0.750331699848175,0.5551008582115173,-1.148301124572754,-0.24836774170398712,0.7592964172363281,0.12361383438110352,-0.036504022777080536,-0.5438523292541504,-0.11219192296266556,-0.34459638595581055,0.20577703416347504,-0.7113180160522461,-0.13104088604450226,-0.5324376225471497,0.5773955583572388,0.8253353834152222,1.1262609958648682,0.5228138566017151,-1.0595029592514038,0.5020910501480103,0.09481797367334366,-0.32383063435554504,-0.6066069602966309,-1.0688291788101196,-0.40281128883361816,-0.308571457862854,-0.5317349433898926,0.11406426876783371,0.013485083356499672,0.21241667866706848,0.05592844635248184,0.19859322905540466,-0.27845850586891174,-0.7999948263168335,0.3608191907405853,-0.14004316926002502,0.19232836365699768,-0.5193527936935425,-0.17924606800079346,-0.2955191433429718,1.0008058547973633,-0.7877541184425354,-0.7513667345046997,0.506838321685791,0.4922826588153839,0.03108820505440235,-0.6509833931922913,0.4639222025871277,-0.19699159264564514,-0.2516414523124695,0.019092313945293427,0.5921196341514587,-0.6416118144989014,0.012760029174387455,-0.6951717138290405,-0.009428604505956173,-0.1603413075208664
8,0.005187433212995529,0.36753183603286743,0.21439792215824127,-0.4240235388278961,-0.0265792328864336,0.21036919951438904,-0.11157725751399994,0.15889228880405426,-0.8784032464027405,-0.36513176560401917,-0.32936927676200867,-0.0157574824988842,0.16083000600337982,-0.47177407145500183,-0.3499189019203186,-0.7834091186523438,-0.14659686386585236,-0.030420364812016487,-0.8023843169212341,0.8349385261535645,-0.18549758195877075,-0.2616167664527893,-0.059746090322732925,-0.8959676623344421,-0.07552289962768555,-0.6839433908462524,0.3875467777252197,-0.431560754776001,0.637085497379303,-0.9267324209213257,0.38637539744377136,-1.0884722471237183,-0.11551274359226227,1.0944340229034424,-0.2530832588672638,0.3388700783252716,-0.7410337328910828,-0.8647209405899048,0.3462187945842743,-0.26961103081703186,0.3734838366508484,0.23362819850444794,-0.518710196018219,-0.16769936680793762,0.2924751043319702,-0.10826235264539719,0.30367356538772583,0.7712754607200623,0.5194111466407776,-1.1557637453079224,-0.2308114618062973,0.7970141768455505,0.17713229358196259,0.011911513283848763,-0.5021687150001526,-0.15933331847190857,-0.3749026954174042,0.2147415280342102,-0.7220215797424316,-0.15808013081550598,-0.4772037863731384,0.5616974234580994,0.8093301057815552,1.1189688444137573,0.5232205986976624,-1.0918552875518799,0.48439812660217285,0.06754519790410995,-0.3117889165878296,-0.5837615132331848,-1.1105256080627441,-0.36883634328842163,-0.28877153992652893,-0.5610265731811523,0.09349483251571655,-0.0010073157027363777,0.21790876984596252,0.04365035146474838,0.17349779605865479,-0.3051206171512604,-0.84405517578125,0.3238343894481659,-0.10385791957378387,0.19839130342006683,-0.48639801144599915,-0.20234903693199158,-0.2470252960920334,1.0400965213775635,-0.7943525910377502,-0.7772390246391296,0.46650752425193787,0.4428858458995819,0.002270221710205078,-0.6048182249069214,0.4935140907764435,-0.19801867008209229,-0.2377697378396988,0.004422577563673258,0.5612403154373169,-0.6533759236335754,0.014443401247262955,-0.6678014397621155,0.005364127457141876,-0.19149520993232727
9,0.02919681742787361,0.35162118077278137,0.17596828937530518,-0.4742478132247925,-0.032506536692380905,0.21850526332855225,-0.0966377779841423,0.18221430480480194,-0.8820365071296692,-0.3755703270435333,-0.3610282838344574,-0.03854134678840637,0.11337779462337494,-0.4947442412376404,-0.33434104919433594,-0.7703162431716919,-0.13297532498836517,-0.03224995359778404,-0.8589297533035278,0.8675995469093323,-0.18850785493850708,-0.25604531168937683,-0.04999241232872009,-0.9054883718490601,-0.07670549303293228,-0.7337951064109802,0.4088674783706665,-0.42484453320503235,0.5708396434783936,-0.8930284380912781,0.4355836510658264,-1.1395888328552246,-0.10118551552295685,1.1360605955123901,-0.204681858420372,0.3025417923927307,-0.787071704864502,-0.9001767039299011,0.36772966384887695,-0.23502390086650848,0.3676859438419342,0.23837611079216003,-0.5366005897521973,-0.1909412443637848,0.3043016493320465,-0.10811557620763779,0.2932354509830475,0.7800672650337219,0.47748950123786926,-1.148150086402893,-0.2292385995388031,0.8354874849319458,0.23116448521614075,0.05964723229408264,-0.46829673647880554,-0.21740597486495972,-0.3964746296405792,0.23785074055194855,-0.7331924438476562,-0.18606247007846832,-0.41987767815589905,0.5449461936950684,0.7921406626701355,1.111171841621399,0.5310004353523254,-1.1267664432525635,0.4693119525909424,0.03625029698014259,-0.298762708902359,-0.5595594644546509,-1.154388666152954,-0.3422603905200958,-0.27162864804267883,-0.596510648727417,0.07389459758996964,0.005766087211668491,0.20239029824733734,0.013042602688074112,0.1385224461555481,-0.3164612352848053,-0.8817592859268188,0.2928168773651123,-0.06366730481386185,0.18320117890834808,-0.45613017678260803,-0.24692152440547943,-0.19557785987854004,1.0643203258514404,-0.7973451614379883,-0.7979883551597595,0.4314724802970886,0.4015923738479614,-0.02185189723968506,-0.6139099597930908,0.5157459378242493,-0.20430758595466614,-0.22588592767715454,0.013644116930663586,0.5366978645324707,-0.6544467210769653,0.014294820837676525,-0.6310635209083557,0.017363764345645905,-0.2209167629480362
