,0
0,1.0109846591949463
1,0.9477525353431702
2,0.9078099727630615
3,0.8801670670509338
4,0.8589656949043274
5,0.8404514193534851
6,0.8224769234657288
7,0.8040329217910767
8,0.7860691547393799
9,0.7703747153282166
10,0.7582306861877441
11,0.7494316697120667
12,0.7440007925033569
13,0.7405473589897156
14,0.7383358478546143
15,0.7360491156578064
16,0.7338842749595642
17,0.7317705154418945
18,0.7299450635910034
19,0.7284495234489441
20,0.7271763682365417
21,0.726067841053009
22,0.7250585556030273
23,0.7242287397384644
24,0.723547637462616
25,0.7230687141418457
26,0.7228361368179321
27,0.722745954990387
28,0.7229037880897522
29,0.7229450345039368
30,0.7230754494667053
31,0.722812294960022
32,0.7224352955818176
33,0.7215490341186523
34,0.7206653952598572
35,0.7195524573326111
36,0.7187014818191528
37,0.7178213596343994
38,0.7172492742538452
39,0.716624915599823
40,0.7162315845489502
41,0.7155876159667969
42,0.7150238156318665
43,0.7139385938644409
44,0.7128296494483948
45,0.7112694978713989
46,0.7097994685173035
47,0.7081909775733948
48,0.7068084478378296
49,0.7054956555366516
50,0.7045214772224426
51,0.7036919593811035
52,0.7032691240310669
53,0.7029175162315369
54,0.7028189897537231
55,0.7025200128555298
56,0.7021862268447876
57,0.7016171216964722
58,0.7010422348976135
59,0.700397253036499
60,0.6998456120491028
61,0.6992949843406677
62,0.6988410353660583
63,0.698398768901825
64,0.6980218887329102
65,0.6976763010025024
66,0.6973738074302673
67,0.6971352696418762
68,0.6969316005706787
69,0.6968370079994202
70,0.6967906355857849
71,0.6969395875930786
72,0.6971853971481323
73,0.6977367401123047
74,0.6982909440994263
75,0.6989780068397522
76,0.6992530226707458
77,0.6994918584823608
78,0.6991826295852661
79,0.6989635825157166
80,0.6983588933944702
81,0.6979809403419495
82,0.6974061131477356
83,0.6970828175544739
84,0.6966660618782043
85,0.696469783782959
86,0.6962220668792725
87,0.6961629390716553
88,0.6960654854774475
89,0.696138858795166
90,0.696165144443512
91,0.6963484883308411
92,0.6964395046234131
93,0.696657121181488
94,0.696696400642395
95,0.6968321800231934
96,0.6967284083366394
97,0.6967449188232422
98,0.6965519785881042
99,0.6965444684028625
