,0
0,0.9475343823432922
1,0.8946987986564636
2,0.8649616837501526
3,0.8429426550865173
4,0.8249128460884094
5,0.8110383749008179
6,0.8009606599807739
7,0.7938144207000732
8,0.7884164452552795
9,0.7837533354759216
10,0.7796639800071716
11,0.7760105133056641
12,0.7730892896652222
13,0.7703930735588074
14,0.7677484750747681
15,0.7637609839439392
16,0.7593932747840881
17,0.7546542286872864
18,0.7507045269012451
19,0.7475446462631226
20,0.7453542947769165
21,0.7436528205871582
22,0.7420175075531006
23,0.7402697205543518
24,0.7383701205253601
25,0.7365114092826843
26,0.7346674203872681
27,0.7327679991722107
28,0.7311620712280273
29,0.7295047640800476
30,0.7283066511154175
31,0.72665935754776
32,0.7253447771072388
33,0.7235527634620667
34,0.7222273349761963
35,0.720794677734375
36,0.7197303771972656
37,0.7186331152915955
38,0.7176751494407654
39,0.7167371511459351
40,0.7159203290939331
41,0.7152323722839355
42,0.7147125601768494
43,0.714404821395874
44,0.714257001876831
45,0.7142069339752197
46,0.7141149044036865
47,0.713783323764801
48,0.713324248790741
49,0.7125310897827148
50,0.7117912173271179
51,0.7108904123306274
52,0.7101763486862183
53,0.7094525694847107
54,0.7089343667030334
55,0.7084864377975464
56,0.7082623839378357
57,0.7082247138023376
58,0.708558976650238
59,0.7093557715415955
60,0.7107031941413879
61,0.7125072479248047
62,0.7139394879341125
63,0.7149366140365601
64,0.7143653631210327
65,0.7137027382850647
66,0.7120498418807983
67,0.7109742164611816
68,0.7095537781715393
69,0.7087084650993347
70,0.7077728509902954
71,0.7072319984436035
72,0.7066917419433594
73,0.7064079642295837
74,0.7061746716499329
75,0.7061293721199036
76,0.706195592880249
77,0.7064346075057983
78,0.7068571448326111
79,0.707403302192688
80,0.7081018090248108
81,0.7086698412895203
82,0.7091720104217529
83,0.7092289924621582
84,0.7091217637062073
85,0.7086208462715149
86,0.7081087827682495
87,0.7074600458145142
88,0.7069214582443237
89,0.7063931226730347
90,0.7059845328330994
91,0.7056210041046143
92,0.705346941947937
93,0.7051132321357727
94,0.7049399018287659
95,0.7047967910766602
96,0.7046942710876465
97,0.7046154737472534
98,0.7045654654502869
99,0.7045367360115051
