,0
0,0.6306532663316583
1,0.6708542713567839
2,0.6834170854271356
3,0.6859296482412061
4,0.6909547738693468
5,0.6934673366834171
6,0.6884422110552764
7,0.6909547738693468
8,0.6909547738693468
9,0.6884422110552764
10,0.6859296482412061
11,0.6934673366834171
12,0.6809045226130653
13,0.6884422110552764
14,0.6884422110552764
15,0.6959798994974874
16,0.6959798994974874
17,0.6959798994974874
18,0.7010050251256281
19,0.6984924623115578
20,0.7035175879396985
21,0.7060301507537688
22,0.7035175879396985
23,0.7085427135678392
24,0.7035175879396985
25,0.7060301507537688
26,0.7060301507537688
27,0.7110552763819096
28,0.7010050251256281
29,0.7060301507537688
30,0.6984924623115578
31,0.7010050251256281
32,0.6934673366834171
33,0.7035175879396985
34,0.6859296482412061
35,0.7010050251256281
36,0.6834170854271356
37,0.6959798994974874
38,0.6834170854271356
39,0.6909547738693468
40,0.6884422110552764
41,0.6909547738693468
42,0.6834170854271356
43,0.6884422110552764
44,0.6834170854271356
45,0.6859296482412061
46,0.6859296482412061
47,0.6859296482412061
48,0.6809045226130653
49,0.6859296482412061
50,0.6859296482412061
51,0.6859296482412061
52,0.6834170854271356
53,0.6809045226130653
54,0.678391959798995
55,0.678391959798995
56,0.6758793969849246
57,0.6758793969849246
58,0.6758793969849246
59,0.678391959798995
60,0.6733668341708543
61,0.6884422110552764
62,0.6708542713567839
63,0.6884422110552764
64,0.6683417085427136
65,0.6859296482412061
66,0.6683417085427136
67,0.6809045226130653
68,0.6708542713567839
69,0.6758793969849246
70,0.6708542713567839
71,0.6758793969849246
72,0.6658291457286433
73,0.6758793969849246
74,0.6658291457286433
75,0.6733668341708543
76,0.6658291457286433
77,0.6733668341708543
78,0.6658291457286433
79,0.6708542713567839
80,0.6633165829145728
81,0.6708542713567839
82,0.6608040201005025
83,0.6708542713567839
84,0.6633165829145728
85,0.6708542713567839
86,0.6633165829145728
87,0.6708542713567839
88,0.6658291457286433
89,0.6683417085427136
90,0.6658291457286433
91,0.6683417085427136
92,0.6658291457286433
93,0.6683417085427136
94,0.6658291457286433
95,0.6683417085427136
96,0.6658291457286433
97,0.6683417085427136
98,0.6658291457286433
99,0.6683417085427136
