,0
0,0.38190954773869346
1,0.6884422110552764
2,0.7688442211055276
3,0.6934673366834171
4,0.6633165829145728
5,0.6507537688442211
6,0.6482412060301508
7,0.6457286432160804
8,0.6407035175879398
9,0.6407035175879398
10,0.635678391959799
11,0.635678391959799
12,0.6331658291457286
13,0.6457286432160804
14,0.6407035175879398
15,0.6432160804020101
16,0.6407035175879398
17,0.6432160804020101
18,0.6407035175879398
19,0.6432160804020101
20,0.635678391959799
21,0.6381909547738693
22,0.6381909547738693
23,0.6432160804020101
24,0.635678391959799
25,0.6432160804020101
26,0.635678391959799
27,0.6381909547738693
28,0.635678391959799
29,0.6432160804020101
30,0.635678391959799
31,0.6457286432160804
32,0.6381909547738693
33,0.6532663316582915
34,0.6432160804020101
35,0.6582914572864321
36,0.6507537688442211
37,0.6582914572864321
38,0.6507537688442211
39,0.6608040201005025
40,0.6507537688442211
41,0.6608040201005025
42,0.6507537688442211
43,0.6608040201005025
44,0.6532663316582915
45,0.6608040201005025
46,0.6557788944723618
47,0.6582914572864321
48,0.6482412060301508
49,0.6557788944723618
50,0.6457286432160804
51,0.6557788944723618
52,0.6457286432160804
53,0.6532663316582915
54,0.6457286432160804
55,0.6532663316582915
56,0.6457286432160804
57,0.6507537688442211
58,0.6507537688442211
59,0.6532663316582915
60,0.6582914572864321
61,0.6482412060301508
62,0.6557788944723618
63,0.6457286432160804
64,0.6507537688442211
65,0.6482412060301508
66,0.6557788944723618
67,0.6507537688442211
68,0.6557788944723618
69,0.6532663316582915
70,0.6582914572864321
71,0.6557788944723618
72,0.6608040201005025
73,0.6557788944723618
74,0.6608040201005025
75,0.6557788944723618
76,0.6608040201005025
77,0.6557788944723618
78,0.6608040201005025
79,0.6532663316582915
80,0.6608040201005025
81,0.6532663316582915
82,0.6608040201005025
83,0.6507537688442211
84,0.6608040201005025
85,0.6507537688442211
86,0.6608040201005025
87,0.6507537688442211
88,0.6608040201005025
89,0.6507537688442211
90,0.6582914572864321
91,0.6507537688442211
92,0.6557788944723618
93,0.6507537688442211
94,0.6557788944723618
95,0.6507537688442211
96,0.6557788944723618
97,0.6507537688442211
98,0.6557788944723618
99,0.6507537688442211
