,0
0,0.37185929648241206
1,0.6658291457286433
2,0.6884422110552764
3,0.678391959798995
4,0.7286432160804021
5,0.6934673366834171
6,0.6859296482412061
7,0.678391959798995
8,0.6909547738693468
9,0.6934673366834171
10,0.6984924623115578
11,0.6959798994974874
12,0.7035175879396985
13,0.6733668341708543
14,0.6834170854271356
15,0.6608040201005025
16,0.6708542713567839
17,0.6608040201005025
18,0.6708542713567839
19,0.6708542713567839
20,0.678391959798995
21,0.678391959798995
22,0.6909547738693468
23,0.6884422110552764
24,0.6984924623115578
25,0.6909547738693468
26,0.7060301507537688
27,0.7035175879396985
28,0.7160804020100503
29,0.7135678391959799
30,0.7110552763819096
31,0.6984924623115578
32,0.7110552763819096
33,0.7010050251256281
34,0.7085427135678392
35,0.6984924623115578
36,0.7010050251256281
37,0.7010050251256281
38,0.7010050251256281
39,0.7010050251256281
40,0.7010050251256281
41,0.7010050251256281
42,0.7010050251256281
43,0.6984924623115578
44,0.6984924623115578
45,0.6984924623115578
46,0.7035175879396985
47,0.6984924623115578
48,0.7035175879396985
49,0.6959798994974874
50,0.7035175879396985
51,0.6984924623115578
52,0.7035175879396985
53,0.6984924623115578
54,0.7060301507537688
55,0.7010050251256281
56,0.7085427135678392
57,0.7035175879396985
58,0.7085427135678392
59,0.7060301507537688
60,0.7085427135678392
61,0.7060301507537688
62,0.7085427135678392
63,0.7035175879396985
64,0.7085427135678392
65,0.7035175879396985
66,0.7085427135678392
67,0.7010050251256281
68,0.7060301507537688
69,0.7010050251256281
70,0.7035175879396985
71,0.7010050251256281
72,0.7035175879396985
73,0.6984924623115578
74,0.7035175879396985
75,0.6984924623115578
76,0.7035175879396985
77,0.6959798994974874
78,0.7010050251256281
79,0.6984924623115578
80,0.6984924623115578
81,0.6984924623115578
82,0.7010050251256281
83,0.7010050251256281
84,0.7010050251256281
85,0.7035175879396985
86,0.7010050251256281
87,0.7035175879396985
88,0.7010050251256281
89,0.7035175879396985
90,0.7035175879396985
91,0.7035175879396985
92,0.7035175879396985
93,0.7035175879396985
94,0.7035175879396985
95,0.7010050251256281
96,0.7060301507537688
97,0.6984924623115578
98,0.7035175879396985
99,0.7035175879396985
