,0
0,1.0
1,0.9408097267150879
2,0.9311074614524841
3,0.8916856646537781
4,0.8580096960067749
5,0.8260853290557861
6,0.8060405254364014
7,0.7971476912498474
8,0.7907481789588928
9,0.7779465317726135
10,0.7713033556938171
11,0.779795229434967
12,0.7620282769203186
13,0.7323148846626282
14,0.7106403708457947
15,0.6941317319869995
16,0.6801792979240417
17,0.6693252325057983
18,0.6586514711380005
19,0.6493279337882996
20,0.6424400210380554
21,0.6309544444084167
22,0.6202754378318787
23,0.6194611191749573
24,0.6396783590316772
25,0.6306008696556091
26,0.604609489440918
27,0.5911492705345154
28,0.5865219831466675
29,0.5857440233230591
30,0.5884639024734497
31,0.5978162884712219
32,0.6200922727584839
33,0.6473784446716309
34,0.6569773554801941
35,0.6375877261161804
36,0.6251936554908752
37,0.613797664642334
38,0.6088131666183472
39,0.6050360798835754
40,0.6025976538658142
41,0.6011242866516113
42,0.6002494692802429
43,0.6013742685317993
44,0.6044130921363831
45,0.6074230074882507
46,0.6063312292098999
47,0.6009760499000549
48,0.5952923893928528
49,0.5911916494369507
50,0.5885338187217712
51,0.5872277021408081
52,0.5867086052894592
53,0.5869786739349365
54,0.5877689123153687
55,0.5891363024711609
56,0.5909368991851807
57,0.593122124671936
58,0.5955385565757751
59,0.5978557467460632
60,0.5999606847763062
61,0.6013033986091614
62,0.6021094918251038
63,0.6019328236579895
64,0.6013654470443726
65,0.6001744866371155
66,0.5989082455635071
67,0.5974859595298767
68,0.5961580872535706
69,0.5949772000312805
70,0.5939275622367859
71,0.5931857824325562
72,0.5925816893577576
73,0.592395544052124
74,0.592340886592865
75,0.592749297618866
76,0.5931220054626465
77,0.5937085151672363
78,0.5940790772438049
79,0.5941879749298096
80,0.5945727229118347
81,0.5942031145095825
82,0.5948832035064697
83,0.5943167209625244
84,0.5955018997192383
85,0.5949289202690125
86,0.5968990325927734
87,0.595878541469574
88,0.5976935029029846
89,0.5952063202857971
90,0.5954717993736267
91,0.5931047201156616
92,0.5926401615142822
93,0.5914732813835144
94,0.5904799103736877
95,0.5895848274230957
96,0.5881929397583008
97,0.5874279737472534
98,0.5863804221153259
99,0.5860896110534668
