,0
0,0.37185929648241206
1,0.635678391959799
2,0.6909547738693468
3,0.6683417085427136
4,0.6733668341708543
5,0.6557788944723618
6,0.6658291457286433
7,0.6633165829145728
8,0.6809045226130653
9,0.6758793969849246
10,0.7135678391959799
11,0.7110552763819096
12,0.7412060301507538
13,0.7537688442211056
14,0.7587939698492462
15,0.7713567839195979
16,0.7663316582914573
17,0.7763819095477387
18,0.7713567839195979
19,0.7889447236180904
20,0.7839195979899497
21,0.7939698492462312
22,0.7839195979899497
23,0.7839195979899497
24,0.7738693467336684
25,0.7688442211055276
26,0.7587939698492462
27,0.7361809045226131
28,0.7412060301507538
29,0.7286432160804021
30,0.7160804020100503
31,0.7035175879396985
32,0.7110552763819096
33,0.7010050251256281
34,0.7035175879396985
35,0.6984924623115578
36,0.7035175879396985
37,0.6909547738693468
38,0.6809045226130653
39,0.6909547738693468
40,0.6809045226130653
41,0.6909547738693468
42,0.6809045226130653
43,0.6884422110552764
44,0.6809045226130653
45,0.6859296482412061
46,0.6809045226130653
47,0.6859296482412061
48,0.6809045226130653
49,0.6859296482412061
50,0.6809045226130653
51,0.6884422110552764
52,0.6809045226130653
53,0.6884422110552764
54,0.6809045226130653
55,0.6909547738693468
56,0.6809045226130653
57,0.6909547738693468
58,0.6809045226130653
59,0.6909547738693468
60,0.6809045226130653
61,0.6934673366834171
62,0.6834170854271356
63,0.6959798994974874
64,0.6859296482412061
65,0.6959798994974874
66,0.6859296482412061
67,0.6934673366834171
68,0.6859296482412061
69,0.6934673366834171
70,0.6859296482412061
71,0.6909547738693468
72,0.6834170854271356
73,0.6909547738693468
74,0.6834170854271356
75,0.6909547738693468
76,0.6834170854271356
77,0.6959798994974874
78,0.6834170854271356
79,0.7010050251256281
80,0.6834170854271356
81,0.7010050251256281
82,0.6834170854271356
83,0.7010050251256281
84,0.6834170854271356
85,0.6959798994974874
86,0.6834170854271356
87,0.6934673366834171
88,0.6809045226130653
89,0.6934673366834171
90,0.6809045226130653
91,0.6934673366834171
92,0.6809045226130653
93,0.6934673366834171
94,0.6834170854271356
95,0.6934673366834171
96,0.6834170854271356
97,0.6934673366834171
98,0.6834170854271356
99,0.6959798994974874
