,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
0,3.9951274394989014,4.600867748260498,-5.202200412750244,-0.40106722712516785,-3.886023759841919,4.794641494750977,-5.857348918914795,-0.19545939564704895,4.851010322570801,-4.405757427215576,1.6136213541030884,2.7491211891174316,-0.11436150968074799,-5.01468563079834,-5.129417896270752,-0.1326986849308014,1.1318540573120117,-4.733957290649414,-5.820548057556152,2.0136377811431885,-2.9476559162139893,-2.111480712890625,-0.9438436627388,3.658341646194458,-3.565209150314331,3.453791618347168,-4.568390846252441,3.409989356994629,3.6264078617095947,2.179567575454712,1.9285823106765747,3.024407148361206,0.6746941208839417,1.881375789642334,3.8893799781799316,4.106805801391602,0.02809719741344452,6.210960865020752,0.21925443410873413,3.9124581813812256,0.9616211652755737,4.215736389160156,5.463891506195068,-1.186673641204834,-6.133674621582031,3.4086718559265137,-5.954632759094238,0.4451557397842407,-3.246291160583496,-2.8089089393615723,-3.802060127258301,1.3822131156921387,3.0975341796875,0.3777609169483185,3.2116894721984863,5.716602802276611,-0.9156548380851746,3.913078784942627,-0.43368929624557495,5.698705673217773,2.1582119464874268,5.059602737426758,5.0485711097717285,-2.4728147983551025,-5.088015556335449,0.5913049578666687,4.951539993286133,3.61934232711792,4.070528507232666,3.198428153991699,-0.023620348423719406,4.464143753051758,0.8551497459411621,4.993954658508301,4.782806873321533,3.2557952404022217,3.370441198348999,3.235945701599121,0.012811963446438313,-2.677450656890869,0.0911463126540184,-1.9749854803085327,2.266512870788574,4.729231357574463,1.8930555582046509,0.6355895400047302,-4.9026780128479,-2.315938949584961,-6.249415397644043,-3.6222221851348877,-0.7297853231430054,4.365298271179199,-2.3138885498046875,5.7369232177734375,1.2497702836990356,-3.7045679092407227,3.858356475830078,0.03734907880425453,2.5879158973693848,3.633953332901001,3.0925917625427246,6.145622730255127,-0.47174206376075745,0.478775292634964,-2.4627935886383057,5.1527485847473145,5.15566349029541,-3.8982763290405273,4.606701850891113,-4.358823776245117,-5.895648956298828,5.580255031585693,5.4197893142700195,0.7135754227638245,0.983512282371521
1,-1.3930997848510742,6.278303146362305,-3.1619415283203125,3.973315477371216,-1.8960297107696533,-0.7019107937812805,3.386758327484131,-0.9927681684494019,-2.353466272354126,-0.9467909932136536,-4.74240255355835,-2.7744381427764893,-0.3369511365890503,4.003274440765381,1.173471212387085,-1.6137036085128784,5.256115436553955,-1.5184948444366455,-1.1100064516067505,4.028872489929199,-2.779738426208496,6.190028667449951,2.6654884815216064,2.0933613777160645,2.3176848888397217,2.127196788787842,4.381275653839111,2.8284547328948975,5.62199068069458,-2.887453317642212,3.07043194770813,4.243653774261475,-0.16572172939777374,-3.3207833766937256,3.064687967300415,-2.821722984313965,2.3801774978637695,0.5890927314758301,-4.085960388183594,0.501165509223938,-0.36311304569244385,-1.6126422882080078,2.1830098628997803,-1.8770887851715088,5.328723430633545,3.29343318939209,2.972484827041626,-4.764739036560059,-2.4450995922088623,0.5858718156814575,3.117032051086426,-1.198130488395691,-4.776646137237549,-1.3970733880996704,-2.688000202178955,5.007279872894287,-0.8732955455780029,-4.119073390960693,3.3644461631774902,-1.1237603425979614,-1.53302800655365,1.765178918838501,4.094985485076904,-4.144582748413086,5.951305389404297,-1.461874008178711,2.2653892040252686,-0.010560259222984314,0.4203636050224304,-3.8707077503204346,3.854918956756592,3.7112393379211426,0.14189933240413666,-0.6240422129631042,0.5492184162139893,-5.7683892250061035,-5.313571929931641,0.3216381072998047,-0.9007378220558167,-2.235166549682617,-2.7182209491729736,4.769692420959473,-0.7001984119415283,5.084843635559082,-0.15637920796871185,4.531704425811768,4.507883071899414,-2.8772363662719727,1.4582717418670654,-5.049158573150635,2.1335039138793945,2.6079068183898926,4.613829612731934,0.5173052549362183,-2.185110569000244,-3.6982240676879883,-4.933629512786865,-4.966895580291748,4.305603504180908,-2.211433172225952,5.311314582824707,-2.5370099544525146,-5.202331066131592,-4.750343322753906,4.456492900848389,-5.512909889221191,2.688460111618042,-5.177422046661377,-4.566656112670898,-5.955312728881836,-6.182807922363281,-2.024890184402466,-1.4906889200210571,-1.8387082815170288,0.9979382157325745
2,2.750697374343872,-1.9574062824249268,-3.4929797649383545,5.507988929748535,-2.076300859451294,-4.787299156188965,1.9298230409622192,-1.9417749643325806,0.5971895456314087,3.1658554077148438,1.4976469278335571,-2.6247284412384033,-4.233582496643066,3.436152458190918,-4.373202323913574,-2.6101200580596924,4.856249809265137,4.9463677406311035,-3.381126642227173,5.265956878662109,2.754561185836792,4.948342323303223,5.157153129577637,5.889841556549072,-0.7951356768608093,4.495118618011475,2.4035823345184326,-4.550288677215576,-6.233566761016846,-3.5582962036132812,-0.16874831914901733,2.8882861137390137,-0.8275948166847229,-0.6085278391838074,2.139087438583374,-1.0995478630065918,-5.935851097106934,-4.632288455963135,4.594995975494385,2.8899285793304443,-4.355341911315918,-5.9920125007629395,4.404529094696045,-5.064590930938721,-3.4042999744415283,1.4969139099121094,1.2893078327178955,-1.8894692659378052,-4.3465046882629395,-3.474982261657715,-5.4813079833984375,2.1007938385009766,-4.341695785522461,2.58508563041687,4.547969341278076,-3.2775070667266846,-3.499891996383667,-3.1932520866394043,-5.587210655212402,-6.264903545379639,-1.8177728652954102,-2.165008068084717,-4.083766460418701,-3.3852009773254395,-2.3289718627929688,2.5670905113220215,1.0884501934051514,5.275464057922363,4.136221885681152,1.0279079675674438,4.125324726104736,-5.818534851074219,-5.829225063323975,-0.8468440175056458,4.737642765045166,-4.3372321128845215,5.72501277923584,5.188504219055176,-2.6590933799743652,1.0236486196517944,1.016715407371521,-5.887876510620117,-0.4020048677921295,-3.9982781410217285,-0.3593162000179291,-4.734894752502441,-0.8518266677856445,-3.1089413166046143,-3.804330348968506,-2.1447253227233887,4.071267127990723,-6.114588260650635,-5.147152900695801,5.9804816246032715,1.5901820659637451,3.0898826122283936,-0.07380449026823044,0.37874895334243774,6.10167932510376,0.913874089717865,2.6866726875305176,4.954613208770752,-5.701818466186523,-5.166409969329834,-6.104428291320801,4.126738548278809,1.0608453750610352,-1.5435713529586792,4.948953151702881,-4.934014797210693,-6.1464762687683105,-2.7027275562286377,1.3851217031478882,4.696325302124023,0.992929220199585
3,-4.237305641174316,-1.122120976448059,-2.5148324966430664,-4.424202919006348,-5.152408123016357,2.2712128162384033,-0.3619854152202606,1.25128173828125,0.956953227519989,-4.388404846191406,0.803572952747345,-4.72472620010376,-5.423788070678711,0.8921994566917419,-3.435208320617676,5.979708194732666,4.8624796867370605,-5.169203281402588,1.7004445791244507,0.8622686862945557,-2.311060667037964,-4.51737117767334,-3.7601046562194824,-2.3711049556732178,-0.9695304036140442,-5.53787899017334,2.728299140930176,2.7509281635284424,1.0178382396697998,-5.964813232421875,-0.9669294953346252,-3.1862034797668457,3.79984974861145,6.172357082366943,5.72880744934082,3.4762775897979736,0.24191714823246002,3.027071475982666,-4.29765510559082,-0.4895325005054474,5.512171268463135,-5.152297019958496,-0.09328539669513702,-4.271744251251221,-2.7503771781921387,-3.9702115058898926,-4.0307393074035645,-6.026729106903076,3.6156210899353027,0.8733044862747192,2.1577365398406982,0.27025550603866577,1.2594683170318604,4.400162220001221,2.0769710540771484,-6.021291255950928,4.628102779388428,-2.6967122554779053,-2.691511631011963,-2.4221994876861572,-2.8471362590789795,-4.200510025024414,1.102599859237671,1.3809748888015747,-0.6813291907310486,-2.996464252471924,2.8281214237213135,0.06358519196510315,-0.8278336524963379,2.703843355178833,1.7513222694396973,1.3280746936798096,2.291151285171509,-5.465799331665039,5.2768120765686035,4.705929756164551,-1.6323108673095703,-4.039438247680664,-2.2692055702209473,-4.257966995239258,-4.069220066070557,4.844424724578857,-4.610722541809082,-5.069692134857178,-4.250158786773682,6.177415370941162,-5.783013343811035,5.079495429992676,-6.198898792266846,3.3983030319213867,-2.3469204902648926,3.070993661880493,0.013011937029659748,3.706141233444214,-1.3418232202529907,-2.8910646438598633,3.455977439880371,2.4909420013427734,1.7354751825332642,-1.3940037488937378,0.48471784591674805,-4.013673782348633,-0.7357637286186218,-5.075571060180664,-5.3978142738342285,5.145493984222412,-3.3936049938201904,-4.463407039642334,-1.2704148292541504,2.019458532333374,1.721203327178955,0.35541799664497375,-1.5813003778457642,-2.6884524822235107,1.0094966888427734
4,-2.8990414142608643,-1.7119039297103882,5.375942230224609,-0.8082748055458069,-1.6450632810592651,-1.2340819835662842,-0.92582106590271,1.306227684020996,-1.0505050420761108,3.7397468090057373,-5.842375755310059,2.4372289180755615,-5.717393398284912,-1.3661705255508423,-1.0018258094787598,-3.1580607891082764,-1.9649736881256104,0.49420955777168274,-0.7904115915298462,-0.5841188430786133,-1.3489608764648438,0.4039402902126312,3.064497709274292,1.6744303703308105,-3.547494888305664,1.193922996520996,2.2555603981018066,5.289077281951904,2.253371477127075,-1.3843157291412354,1.7470176219940186,3.1307342052459717,-5.538019180297852,-4.482467174530029,-4.730359077453613,-4.359477519989014,1.6731157302856445,-4.039215087890625,-4.628626823425293,3.9156723022460938,4.006645202636719,-0.7254167795181274,-4.773815155029297,2.205972671508789,0.6141897439956665,-5.657100200653076,-5.716726303100586,-3.103217124938965,-5.651607990264893,4.569985866546631,-4.894400119781494,0.6857958436012268,-0.9759098887443542,6.120606899261475,-2.1963083744049072,-3.024287223815918,-5.273342132568359,-2.294304609298706,4.1715922355651855,-6.170081615447998,6.280611038208008,3.0684220790863037,0.38210538029670715,3.4802823066711426,5.50515604019165,0.42436519265174866,0.34372028708457947,-3.9351751804351807,-2.8304741382598877,-6.205260753631592,-1.280793309211731,-1.5659435987472534,-2.0360422134399414,-3.715784788131714,-2.48584246635437,-5.9482245445251465,-6.006134986877441,-1.8233658075332642,0.7588488459587097,-2.7374038696289062,4.79057502746582,4.365177154541016,2.255747079849243,3.1053528785705566,-1.9254651069641113,2.7026913166046143,-4.984855651855469,0.099225714802742,4.174264430999756,4.558888912200928,3.4616613388061523,0.10015890002250671,-2.4319276809692383,5.558446884155273,-0.7088775038719177,-2.7539520263671875,-4.840164661407471,0.3338313102722168,4.043063640594482,4.44420051574707,3.377027750015259,-3.2952585220336914,-0.9774916172027588,2.7521145343780518,2.021178960800171,-4.932089328765869,-5.800327301025391,4.555604457855225,4.6030988693237305,-3.213456869125366,-5.548605442047119,-1.108208179473877,1.2522317171096802,-1.825038194656372,1.0006321668624878
5,-4.435329914093018,5.167279243469238,5.808629035949707,0.7943344712257385,-3.429807186126709,-1.1105339527130127,5.369062900543213,4.603796005249023,1.233351707458496,-1.1616884469985962,-3.8301501274108887,-2.67767333984375,0.8603049516677856,0.8173174262046814,1.0250777006149292,-3.9347639083862305,-2.736532211303711,-3.3071792125701904,3.6706650257110596,6.081822395324707,-1.3547035455703735,-5.7638397216796875,0.10728195309638977,2.0715854167938232,4.150031566619873,1.9381121397018433,-1.9475404024124146,-3.9506258964538574,-5.584280490875244,-4.45612096786499,3.0721800327301025,-2.8425064086914062,3.355895519256592,3.005514621734619,-3.2617640495300293,-2.4856863021850586,5.423326015472412,-1.7478275299072266,2.9166548252105713,-4.731886863708496,-4.360531330108643,4.718358993530273,-0.5181974172592163,1.7360397577285767,-0.5246493220329285,4.544925212860107,2.5728213787078857,-1.0115665197372437,2.8922719955444336,-2.46712327003479,4.755193710327148,-1.677750587463379,-5.131368637084961,3.064523696899414,6.241995334625244,2.8744091987609863,3.6600377559661865,-1.4155991077423096,-5.8735270500183105,-1.4866573810577393,-0.782484769821167,3.728856086730957,0.7588927745819092,-0.5812086462974548,5.256565570831299,1.3897017240524292,-1.5569634437561035,4.671374320983887,-3.504464626312256,-6.1969709396362305,3.399035692214966,-2.0392208099365234,-1.4542335271835327,-1.501156210899353,1.5909992456436157,3.7439942359924316,-5.21946907043457,-0.6639598608016968,-1.8648898601531982,1.6988284587860107,5.661423683166504,2.8434948921203613,3.985668182373047,-4.837940692901611,-2.1300899982452393,6.231678009033203,-1.9540362358093262,-4.845278739929199,4.238656044006348,3.763355255126953,2.238957405090332,-6.028803825378418,-2.3988397121429443,-0.570136308670044,-4.456371784210205,-4.474969387054443,2.1514334678649902,4.652802467346191,6.155552387237549,0.5204755663871765,0.24807266891002655,-6.254780292510986,-2.650815963745117,-2.113199234008789,-5.89606237411499,5.463533878326416,5.418854236602783,3.1586809158325195,5.2311787605285645,-3.925748109817505,-1.4805927276611328,6.189085483551025,5.736411094665527,6.054980754852295,0.9831171631813049
6,4.908935070037842,1.7312904596328735,-0.05280585587024689,-4.867284297943115,-0.04612912982702255,-4.8119282722473145,-0.9759655594825745,6.152066230773926,-5.455023288726807,6.1244001388549805,1.463481068611145,-2.717725992202759,4.054655075073242,1.351951241493225,2.4107165336608887,-3.622351884841919,3.394352912902832,-1.7171483039855957,-5.568422317504883,-0.013151897117495537,0.259413480758667,-4.392052173614502,-3.186716318130493,-2.042870044708252,-4.960126876831055,-1.2318428754806519,-1.7517549991607666,1.3938360214233398,0.10392452776432037,-1.2932910919189453,-2.630622386932373,-1.0278524160385132,0.49940258264541626,4.912001132965088,1.7945594787597656,5.5806355476379395,-2.8944575786590576,0.11187528073787689,2.3443610668182373,5.998043060302734,-3.3141822814941406,5.697664260864258,-1.143531322479248,-4.896183490753174,4.291444778442383,4.039299964904785,3.6579113006591797,1.6089749336242676,0.6080256104469299,-2.2479779720306396,3.526738166809082,1.228690505027771,-5.67622709274292,-3.6152257919311523,3.988269567489624,3.091594696044922,-3.8013131618499756,5.21022891998291,-1.2658629417419434,2.4549429416656494,5.3108015060424805,2.509854793548584,-6.077219486236572,-2.6534855365753174,3.0277011394500732,3.76308274269104,-3.7040600776672363,5.481014728546143,3.4053475856781006,5.449061393737793,0.0008252596016973257,1.0602366924285889,6.054300308227539,1.3185020685195923,3.1287593841552734,0.8826516270637512,1.588947057723999,0.09142033755779266,5.642836093902588,2.5275344848632812,0.049714334309101105,-1.7465367317199707,5.35867977142334,3.662667751312256,-0.3703190088272095,-4.945146560668945,-3.0742387771606445,2.9957518577575684,4.9346208572387695,-0.577876627445221,-6.129467487335205,1.5345253944396973,5.389400005340576,-4.767024517059326,2.8937771320343018,-0.6800019145011902,1.683848261833191,-1.6287535429000854,2.3519091606140137,-4.153448581695557,2.0474491119384766,4.5699310302734375,4.843987941741943,-2.4423248767852783,-4.699720859527588,-6.2693190574646,4.349835395812988,4.592209815979004,5.670773983001709,-2.612600326538086,1.860597848892212,-2.9947614669799805,-2.4230551719665527,-0.6888784766197205,0.9805021286010742
7,-0.2898639738559723,4.992246150970459,-2.556872844696045,-2.238130569458008,2.7192516326904297,-5.660094261169434,-4.534271240234375,-1.864776849746704,1.2579712867736816,4.2866058349609375,5.963902473449707,4.996781349182129,1.2606509923934937,-0.9779380559921265,1.5641655921936035,-1.004609227180481,6.223360538482666,1.8125354051589966,-0.34807613492012024,-1.9231131076812744,5.691111087799072,-3.245471715927124,1.6417392492294312,1.1844671964645386,4.840176105499268,-3.321885347366333,-1.6722303628921509,4.266741752624512,-3.3230104446411133,3.33537220954895,-2.1571812629699707,1.5231051445007324,2.7130300998687744,-4.194187641143799,-1.2174230813980103,-3.929995536804199,4.293881416320801,-1.8202698230743408,-4.5466389656066895,-5.10626220703125,-0.9996631145477295,-1.7951080799102783,1.9421212673187256,-1.9812597036361694,-0.43937546014785767,5.192082405090332,0.3541436493396759,-1.4210861921310425,0.344308465719223,0.276045024394989,-5.813717842102051,-3.705281972885132,4.577859878540039,-5.251771450042725,0.7144383192062378,-4.254307746887207,-2.9787514209747314,1.7249982357025146,-3.849987030029297,-2.1245172023773193,0.22221241891384125,4.174156665802002,-2.738090991973877,6.232087135314941,1.575574517250061,-4.365055561065674,-2.971564769744873,4.708315849304199,2.8038084506988525,1.5250166654586792,1.0393569469451904,1.8543816804885864,-2.568394660949707,-0.7806519269943237,6.244607448577881,-0.36176085472106934,-3.773465871810913,4.381010055541992,-5.339897632598877,-3.8893508911132812,-1.068803310394287,-2.051647663116455,5.455359935760498,1.335741400718689,5.018718719482422,0.40775924921035767,4.884307384490967,-4.786611080169678,-3.927543878555298,-0.8115247488021851,5.945792198181152,5.526284217834473,0.30065691471099854,-4.2585859298706055,2.861299991607666,1.1072449684143066,5.388432025909424,4.501070499420166,5.495604038238525,-5.491433620452881,-5.137994289398193,1.0726933479309082,0.5992377400398254,-2.675546407699585,-4.496579647064209,-3.833143472671509,-4.7320709228515625,-0.10622298717498779,-2.7155356407165527,-2.3358442783355713,4.840502738952637,-5.970737934112549,5.32968282699585,-2.6086764335632324,1.0039044618606567
8,5.261801719665527,-5.57236909866333,-3.427631139755249,-6.131889343261719,5.2736735343933105,1.8430801630020142,-6.216892242431641,4.362673282623291,5.904118061065674,0.90909343957901,-1.8894126415252686,1.7730454206466675,3.363697052001953,-3.8034071922302246,-1.608546495437622,-0.3789284825325012,5.225950241088867,2.6988420486450195,-2.37654709815979,5.77695894241333,-0.5753940939903259,-1.3200019598007202,4.9942474365234375,6.082605361938477,5.478267669677734,-4.807893753051758,0.7745853662490845,-2.7906062602996826,4.768462657928467,-3.3306522369384766,0.8219677805900574,-1.5056662559509277,-4.66647481918335,-1.1989277601242065,-3.94636607170105,-0.9431458711624146,-5.100472927093506,-1.7498459815979004,-5.311832904815674,-2.5016212463378906,-1.3174976110458374,2.420294761657715,-1.7973072528839111,0.5272928476333618,-2.535106658935547,0.12767887115478516,6.080870628356934,-3.6920652389526367,-1.0164352655410767,-4.188703536987305,5.043057441711426,3.638455390930176,0.7552109360694885,-1.2327868938446045,-3.1954665184020996,-1.7193039655685425,-4.466405391693115,3.482177972793579,4.980075836181641,0.9179969429969788,-5.835383892059326,5.07181453704834,-5.476219654083252,2.5563783645629883,-1.881255030632019,-0.4408714175224304,-2.8046257495880127,-1.7515573501586914,1.9394174814224243,-2.2362473011016846,2.1310718059539795,-0.9490585923194885,0.5875377058982849,2.603327751159668,-5.553670406341553,-1.0461082458496094,5.137462615966797,3.2233006954193115,-0.28717827796936035,-1.2846076488494873,5.045671463012695,2.587684154510498,5.115734577178955,-4.399656295776367,1.7389118671417236,2.6303203105926514,0.6799683570861816,1.8897294998168945,-4.865781784057617,-4.3092780113220215,1.8424797058105469,-5.786957740783691,4.551960468292236,-2.27705454826355,4.8439555168151855,3.1517083644866943,-5.644475936889648,5.344480514526367,6.090717792510986,5.333203315734863,-3.5689120292663574,-5.926605224609375,-6.283039569854736,-0.918553352355957,2.5956788063049316,-2.474626302719116,5.169102668762207,-0.9567874073982239,5.078388214111328,-1.4233938455581665,1.5664294958114624,-1.301952600479126,-5.558105945587158,3.098118305206299,0.9770301580429077
9,0.35825711488723755,-4.888706207275391,0.17325177788734436,1.6495600938796997,0.5627981424331665,-4.492026329040527,1.7971680164337158,2.9677021503448486,-5.943002700805664,2.6846940517425537,-4.625270843505859,4.743525981903076,3.2236156463623047,-6.014843940734863,0.24513386189937592,5.760821342468262,5.421050548553467,2.952086925506592,0.9373729825019836,-5.165520191192627,-4.9897565841674805,3.364927291870117,4.220333576202393,-3.6853110790252686,-2.153916120529175,-5.840911865234375,-5.978294372558594,-2.8718199729919434,-3.1003432273864746,0.09392350167036057,-2.4621164798736572,-2.353175640106201,-4.728378772735596,3.874898910522461,-3.7665977478027344,-5.322723865509033,3.5297369956970215,-2.326411724090576,-2.665351152420044,-2.471311569213867,-3.369903802871704,-1.0701196193695068,-3.9295504093170166,-4.101137638092041,2.737259864807129,-4.692899227142334,-4.071897506713867,3.5608646869659424,-1.909663200378418,6.155433177947998,6.200611591339111,1.0299557447433472,-6.006918430328369,-2.611236572265625,1.947503924369812,0.42826300859451294,-5.096856594085693,-3.872586250305176,1.8042140007019043,5.3645243644714355,-1.2308032512664795,-3.171696424484253,2.6340386867523193,3.6336865425109863,0.759739100933075,2.569070816040039,-5.918169021606445,3.502218008041382,-6.009374141693115,-2.8328230381011963,1.2573221921920776,-0.9206371307373047,-0.6111096143722534,-2.722801446914673,0.9793188571929932,3.4286673069000244,-0.8880060315132141,-4.874034404754639,-1.495690107345581,-4.889720439910889,2.8076205253601074,4.575114727020264,-5.9279255867004395,6.270832061767578,1.1725430488586426,0.7213208675384521,-5.228912830352783,-1.3237720727920532,2.8911237716674805,-5.190869331359863,3.803246259689331,0.42224568128585815,5.900835037231445,-3.396374464035034,-6.161827564239502,-5.777705192565918,-5.096384048461914,5.227427959442139,-3.8839523792266846,4.963395595550537,-3.9098386764526367,5.861984729766846,-1.2368181943893433,-0.049451518803834915,0.44038084149360657,2.538961172103882,5.941051483154297,5.882096767425537,6.213090896606445,0.5182575583457947,-2.4541547298431396,-5.774135589599609,-0.9824861884117126,0.5421925783157349,0.99277263879776
