,0
0,1.0
1,0.937258243560791
2,0.922446072101593
3,0.8499640226364136
4,0.8133367300033569
5,0.7962304353713989
6,0.7905615568161011
7,0.793311357498169
8,0.7897375822067261
9,0.7862916588783264
10,0.773815929889679
11,0.7664051651954651
12,0.7587494850158691
13,0.7535284757614136
14,0.7493021488189697
15,0.7481924891471863
16,0.7475918531417847
17,0.7339175343513489
18,0.7130616903305054
19,0.6975057721138
20,0.6938779950141907
21,0.6889433264732361
22,0.6780408024787903
23,0.6608820557594299
24,0.6476504802703857
25,0.6381545662879944
26,0.6348181366920471
27,0.6314225792884827
28,0.6318042874336243
29,0.6302016377449036
30,0.6283481121063232
31,0.6242305040359497
32,0.6198764443397522
33,0.6158797144889832
34,0.614269495010376
35,0.6147381067276001
36,0.6222052574157715
37,0.6411581635475159
38,0.6608457565307617
39,0.648975670337677
40,0.6249944567680359
41,0.6133637428283691
42,0.608886182308197
43,0.6071990728378296
44,0.607704222202301
45,0.6089177131652832
46,0.6119433641433716
47,0.6158012747764587
48,0.6210275888442993
49,0.6250990033149719
50,0.62714684009552
51,0.6255794763565063
52,0.6229821443557739
53,0.6198515295982361
54,0.6181614995002747
55,0.6167929172515869
56,0.6157525777816772
57,0.6141173243522644
58,0.6122318506240845
59,0.6104364991188049
60,0.6088592410087585
61,0.6072304248809814
62,0.6048109531402588
63,0.6036051511764526
64,0.6040201783180237
65,0.6076021194458008
66,0.6153555512428284
67,0.6259421110153198
68,0.6369978785514832
69,0.6387112140655518
70,0.6372315883636475
71,0.6302069425582886
72,0.6281477808952332
73,0.628951907157898
74,0.6371856331825256
75,0.6441874504089355
76,0.6431598663330078
77,0.6310067772865295
78,0.6189299821853638
79,0.6093273162841797
80,0.6036253571510315
81,0.6003420948982239
82,0.5989134311676025
83,0.5985846519470215
84,0.5991529822349548
85,0.6002715826034546
86,0.601847767829895
87,0.6037051677703857
88,0.6055827140808105
89,0.6076330542564392
90,0.6092832684516907
91,0.611240565776825
92,0.6126337647438049
93,0.6145336627960205
94,0.6162563562393188
95,0.6183493733406067
96,0.6212477087974548
97,0.6232002377510071
98,0.6265039443969727
99,0.6265420317649841
