,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
0,2.3547840118408203,-4.659764289855957,-5.421414852142334,-5.945882797241211,-2.5686261653900146,-4.922997951507568,-6.252176761627197,-2.0765092372894287,-3.6687867641448975,-4.755639553070068,-0.5874765515327454,0.0467180460691452,-3.4854347705841064,-2.0939884185791016,-2.646470546722412,-2.560364246368408,1.8587349653244019,3.937394142150879,1.6259355545043945,2.4898085594177246,0.7486467361450195,4.350803852081299,1.6667207479476929,3.4686195850372314,-3.4686195850372314,1.2343045473098755,-1.6667207479476929,-4.350803852081299,-0.7486467361450195,-2.4898085594177246,-1.6259355545043945,-3.937394142150879,-1.8587349653244019,-0.0467180460691452,-0.13237106800079346,-5.878411769866943,5.752049922943115,-0.6538285613059998,-0.11967447400093079,-3.0794873237609863,-0.5297988057136536,-2.867314100265503,-5.752049922943115,-1.2343045473098755,-2.3547840118408203,0.2064165621995926,0.5919526815414429,2.867314100265503,5.373546123504639,4.0227885246276855,0.6554984450340271,2.989391803741455,2.9046266078948975,2.0076980590820312,2.655482769012451,5.355826377868652,2.9255831241607666,3.9265787601470947,0.5297988057136536,2.466770887374878,3.5763399600982666,4.843870639801025,5.462812900543213,3.8278772830963135,3.6169281005859375,4.431161403656006,-4.431161403656006,-3.6169281005859375,-3.8278772830963135,3.0794873237609863,-5.462812900543213,-4.843870639801025,-3.5763399600982666,-2.466770887374878,-3.9265787601470947,-2.9255831241607666,-5.355826377868652,-2.655482769012451,-2.0076980590820312,-2.9046266078948975,0.11967447400093079,-2.989391803741455,-0.6554984450340271,-4.0227885246276855,-5.373546123504639,-0.5919526815414429,-0.2064165621995926,2.560364246368408,2.646470546722412,2.0939884185791016,3.4854347705841064,0.6538285613059998,0.5874765515327454,4.755639553070068,3.6687867641448975,2.0765092372894287,6.252176761627197,4.922997951507568,2.5686261653900146,5.945882797241211,5.421414852142334,4.659764289855957,5.878411769866943,4.049859046936035,0.9926595091819763,2.048408031463623,4.167986869812012,4.999063968658447,-4.999063968658447,-4.167986869812012,-2.048408031463623,-0.9926595091819763,-4.049859046936035,0.13237106800079346
1,2.3547840118408203,-4.6069416999816895,-5.368592262268066,-5.9987053871154785,-2.5158321857452393,-4.922997951507568,-6.252176761627197,-2.0765092372894287,-3.6687867641448975,-4.702817440032959,-0.6402991414070129,0.09942930191755295,-3.538257360458374,-2.146811008453369,-2.646470546722412,-2.560364246368408,1.805912971496582,3.8845715522766113,1.573114037513733,2.4898085594177246,0.7486467361450195,4.350803852081299,1.6139014959335327,3.521441698074341,-3.415797472000122,1.2343045473098755,-1.719539999961853,-4.350803852081299,-0.7486467361450195,-2.4898085594177246,-1.6787570714950562,-3.9902167320251465,-1.9115569591522217,0.005993209779262543,-0.13237106800079346,-5.878411769866943,5.699227333068848,-0.6538285613059998,-0.11967447400093079,-3.026664972305298,-0.5826213955879211,-2.9201366901397705,-5.804872512817383,-1.2343045473098755,-2.3547840118408203,0.2064165621995926,0.5919526815414429,2.8144915103912354,5.320723533630371,3.969965934753418,0.6026758551597595,3.0422141551971436,2.9046266078948975,2.0076980590820312,2.655482769012451,5.355826377868652,2.9783945083618164,3.9794013500213623,0.476976215839386,2.5195934772491455,3.629162549972534,4.843870639801025,5.462812900543213,3.8278772830963135,3.669750690460205,4.483983993530273,-4.378338813781738,-3.56410551071167,-3.8278772830963135,3.132309675216675,-5.462812900543213,-4.843870639801025,-3.523517370223999,-2.4139482975006104,-3.873756170272827,-2.872771739959717,-5.355826377868652,-2.655482769012451,-2.0076980590820312,-2.9046266078948975,0.11967447400093079,-2.9365694522857666,-0.7083210349082947,-4.075610637664795,-5.426368713378906,-0.5919526815414429,-0.2064165621995926,2.560364246368408,2.646470546722412,2.041165828704834,3.432612180709839,0.6538285613059998,0.5346539616584778,4.808461666107178,3.6687867641448975,2.0765092372894287,6.252176761627197,4.922997951507568,2.62142014503479,5.893060207366943,5.474237442016602,4.712586879730225,5.878411769866943,4.049859046936035,0.9926595091819763,2.048408031463623,4.220808982849121,4.94624137878418,-5.051886558532715,-4.115164756774902,-2.048408031463623,-0.9926595091819763,-4.049859046936035,0.13237106800079346
2,2.4070322513580322,-4.577192306518555,-5.332117557525635,-5.966116905212402,-2.56807541847229,-4.975246906280518,-6.3044257164001465,-2.128757953643799,-3.7210354804992676,-4.754857540130615,-0.6722643375396729,0.04718537628650665,-3.590355157852173,-2.1394028663635254,-2.594221591949463,-2.6126129627227783,1.857278823852539,3.9019789695739746,1.6241750717163086,2.542057514190674,0.8008944988250732,4.29855489730835,1.6660444736480713,3.573638677597046,-3.363600492477417,1.182055950164795,-1.6673970222473145,-4.403052806854248,-0.800895094871521,-2.4375596046447754,-1.6274986267089844,-3.976667881011963,-1.8601911067962646,-0.04625071585178375,-0.08012214303016663,-5.826163291931152,5.698171615600586,-0.7060773968696594,-0.17192323505878448,-3.078669309616089,-0.6122307181358337,-2.9721591472625732,-5.802659511566162,-1.2865523099899292,-2.4070286750793457,0.1541718989610672,0.5397049188613892,2.76249623298645,5.322936534881592,3.9179434776306152,0.5730665326118469,2.9902098178863525,2.8523778915405273,1.9554493427276611,2.7077314853668213,5.303577423095703,2.9261634349823,3.9640233516693115,0.4474331736564636,2.5524821281433105,3.655531883239746,4.791621685028076,5.515061855316162,3.8801259994506836,3.7023730278015137,4.476598739624023,-4.385724067687988,-3.5314831733703613,-3.7756285667419434,3.080312967300415,-5.410563945770264,-4.896119594573975,-3.4948675632476807,-2.38220477104187,-3.889134168624878,-2.9250028133392334,-5.408075332641602,-2.603234052658081,-2.0599467754364014,-2.956871747970581,0.06742560118436813,-2.988579273223877,-0.739435076713562,-4.1276350021362305,-5.420267581939697,-0.5397037267684937,-0.15416817367076874,2.612612724304199,2.6987195014953613,2.047266960144043,3.3805878162384033,0.6015797257423401,0.5035399198532104,4.756451606750488,3.616541624069214,2.0242605209350586,6.199927806854248,4.870748996734619,2.5691769123077393,5.9256486892700195,5.511276721954346,4.737342834472656,5.930660247802734,3.997610330581665,0.9404109120368958,2.100656747817993,4.263770580291748,4.904768466949463,-5.093359470367432,-4.072203159332275,-1.996159315109253,-1.0449082851409912,-4.102108001708984,0.1846199929714203
3,2.3533241748809814,-4.534926414489746,-5.305471897125244,-6.016777992248535,-2.5336999893188477,-4.928714752197266,-6.359866619110107,-2.0730440616607666,-3.667741060256958,-4.712889194488525,-0.6822985410690308,0.06221780180931091,-3.5724778175354004,-2.1281585693359375,-2.6450910568237305,-2.6654369831085205,1.808174967765808,3.8882055282592773,1.5803896188735962,2.5180976390838623,0.7445939183235168,4.353594779968262,1.6161142587661743,3.5224618911743164,-3.4147772789001465,1.1268976926803589,-1.7173272371292114,-4.348012924194336,-0.8574432134628296,-2.4870004653930664,-1.6691540479660034,-3.989638090133667,-1.9092949628829956,-0.031218288466334343,-0.12712769210338593,-5.815994739532471,5.699696063995361,-0.6501803398132324,-0.11731575429439545,-3.033498525619507,-0.6254370808601379,-2.9436728954315186,-5.803779125213623,-1.3430999517440796,-2.4635748863220215,0.09762564301490784,0.48315727710723877,2.791034460067749,5.321816921234131,3.94642972946167,0.5598601698875427,3.0353806018829346,2.906985282897949,2.0113463401794434,2.7582907676696777,5.350055694580078,2.9789648056030273,4.019140243530273,0.4339674115180969,2.567950963973999,3.642350912094116,4.844788551330566,5.470155715942383,3.8242406845092773,3.735853910446167,4.52036190032959,-4.341960906982422,-3.498002290725708,-3.8315138816833496,3.125347852706909,-5.375735759735107,-4.841810703277588,-3.485691547393799,-2.366223096847534,-3.834017276763916,-2.872201442718506,-5.361597061157227,-2.5526747703552246,-2.004070281982422,-2.900480270385742,0.12088404595851898,-2.9429385662078857,-0.7516754269599915,-4.10421895980835,-5.406107425689697,-0.5568534135818481,-0.19689230620861053,2.5698885917663574,2.681569814682007,2.061426877975464,3.404003620147705,0.6574125289916992,0.4912995994091034,4.802092552185059,3.6729331016540527,2.080137014389038,6.144486904144287,4.917281150817871,2.6035523414611816,5.874987602233887,5.544639587402344,4.771242618560791,5.940828800201416,4.036887168884277,0.8838659524917603,2.0448691844940186,4.320413589477539,4.9142913818359375,-5.083836555480957,-4.015560150146484,-2.0519468784332275,-1.1012697219848633,-4.069820404052734,0.137614443898201
4,2.41194748878479,-4.5184326171875,-5.276058673858643,-6.020543575286865,-2.5131282806396484,-4.958715915679932,-6.309850692749023,-2.0984745025634766,-3.7162346839904785,-4.733850002288818,-0.7054808139801025,0.03276941180229187,-3.6083247661590576,-2.1064612865448,-2.598632335662842,-2.6218645572662354,1.8211026191711426,3.929042339324951,1.6084914207458496,2.5541458129882812,0.7509896159172058,4.331866264343262,1.6613106727600098,3.5286834239959717,-3.408555746078491,1.1808171272277832,-1.672130823135376,-4.369741439819336,-0.8482001423835754,-2.469041347503662,-1.639453649520874,-3.949403762817383,-1.8963673114776611,-0.060666680335998535,-0.1086018830537796,-5.753987789154053,5.713066101074219,-0.6753073334693909,-0.16298151016235352,-3.052367687225342,-0.6449044346809387,-2.9627833366394043,-5.788590908050537,-1.288849949836731,-2.4037392139434814,0.15746134519577026,0.5374072194099426,2.7730321884155273,5.337005138397217,3.927319288253784,0.5403928160667419,3.0165114402770996,2.8613195419311523,1.9862194061279297,2.817629814147949,5.325037002563477,3.013187885284424,4.028351306915283,0.4145817458629608,2.5960068702697754,3.6906957626342773,4.84531307220459,5.422308444976807,3.848609685897827,3.7784430980682373,4.523199558258057,-4.339123249053955,-3.4554131031036377,-3.8071448802948,3.106233835220337,-5.382174968719482,-4.836251735687256,-3.4375803470611572,-2.3397912979125977,-3.824805974960327,-2.8379783630371094,-5.386615753173828,-2.493335723876953,-2.0296542644500732,-2.933839797973633,0.0792795717716217,-2.9617581367492676,-0.774124264717102,-4.130853652954102,-5.391053676605225,-0.4967336654663086,-0.1356055736541748,2.6311752796173096,2.741689443588257,2.0764808654785156,3.377368927001953,0.6303778290748596,0.4688508212566376,4.783272743225098,3.639573574066162,2.0545530319213867,6.194502830505371,4.887279987335205,2.624124050140381,5.871222019195557,5.571314811706543,4.7704291343688965,6.002835750579834,3.9866576194763184,0.8829620480537415,2.067931890487671,4.293870449066162,4.890473365783691,-5.107654571533203,-4.042103290557861,-2.028884172439575,-1.1013175249099731,-4.118124008178711,0.1561402529478073
5,2.3546364307403564,-4.489171981811523,-5.25233793258667,-6.056643962860107,-2.481898546218872,-4.925471782684326,-6.360689640045166,-2.0817041397094727,-3.6729846000671387,-4.723720550537109,-0.7164662480354309,0.007059414871037006,-3.6094484329223633,-2.097944736480713,-2.59525465965271,-2.6812000274658203,1.7760367393493652,3.926759719848633,1.5834062099456787,2.508629560470581,0.7461186051368713,4.355778217315674,1.621648907661438,3.495784044265747,-3.441455125808716,1.1467324495315552,-1.7117925882339478,-4.345829486846924,-0.8541890978813171,-2.501821517944336,-1.6630853414535522,-3.9544105529785156,-1.9414331912994385,-0.08637667447328568,-0.14652352035045624,-5.799322605133057,5.721102237701416,-0.6582083106040955,-0.12012295424938202,-3.049461841583252,-0.6570050716400146,-2.937382936477661,-5.779696464538574,-1.305331826210022,-2.4624319076538086,0.09876871854066849,0.5209252834320068,2.799433708190918,5.34589958190918,3.9527196884155273,0.528292179107666,3.0194172859191895,2.9041781425476074,2.0033185482025146,2.82969331741333,5.354260444641113,3.0580625534057617,4.072378635406494,0.40236541628837585,2.613922357559204,3.66973876953125,4.874279022216797,5.407252311706543,3.830812692642212,3.8123726844787598,4.552440643310547,-4.309882164001465,-3.4214835166931152,-3.824941873550415,3.108537197113037,-5.324941635131836,-4.802557945251465,-3.416736125946045,-2.3227603435516357,-3.7807791233062744,-2.7931036949157715,-5.357392311096191,-2.4812722206115723,-2.012327194213867,-2.88037109375,0.11865003407001495,-2.955188274383545,-0.7867077589035034,-4.114901542663574,-5.386138916015625,-0.46611014008522034,-0.18488560616970062,2.581895351409912,2.772312879562378,2.081395387649536,3.3933212757110596,0.6472062468528748,0.4562672972679138,4.789842128753662,3.693042278289795,2.0718801021575928,6.1436638832092285,4.9205241203308105,2.6553537845611572,5.8351216316223145,5.594443321228027,4.7826385498046875,5.95750093460083,4.017740726470947,0.852750301361084,2.0506765842437744,4.342055797576904,4.901442527770996,-5.096685409545898,-3.9939181804656982,-2.0461394786834717,-1.138296365737915,-4.097796440124512,0.11821861565113068
6,2.3834524154663086,-4.486269474029541,-5.231630802154541,-6.06950044631958,-2.452141761779785,-4.959880352020264,-6.332317352294922,-2.106879234313965,-3.7138562202453613,-4.75370979309082,-0.735996663570404,0.05942922458052635,-3.6453495025634766,-2.108309507369995,-2.6133272647857666,-2.6465115547180176,1.8005316257476807,3.972270965576172,1.6293593645095825,2.5476508140563965,0.7428596019744873,4.331907749176025,1.6620612144470215,3.514296531677246,-3.422942638397217,1.1089104413986206,-1.6713802814483643,-4.369699954986572,-0.8572255373001099,-2.476264715194702,-1.619622826576233,-3.909348726272583,-1.916938304901123,-0.034006863832473755,-0.11761306971311569,-5.762027263641357,5.734410285949707,-0.6839954257011414,-0.16063480079174042,-3.086115837097168,-0.6693664193153381,-2.9235246181488037,-5.7639899253845215,-1.3362400531768799,-2.438084840774536,0.1231159046292305,0.4900170564651489,2.8158013820648193,5.361606121063232,3.9665780067443848,0.5159308314323425,2.9827632904052734,2.863666296005249,1.9775313138961792,2.8828556537628174,5.322697639465332,3.0988121032714844,4.086786270141602,0.39035725593566895,2.6347148418426514,3.7266690731048584,4.8724188804626465,5.340292453765869,3.8557400703430176,3.8646645545959473,4.529644966125488,-4.332677841186523,-3.3691916465759277,-3.8000144958496094,3.071136236190796,-5.359212398529053,-4.808231830596924,-3.355257272720337,-2.3052804470062256,-3.766371488571167,-2.752354145050049,-5.388955116271973,-2.428109884262085,-2.0384693145751953,-2.9029622077941895,0.08088137209415436,-2.9914510250091553,-0.8050727844238281,-4.132134914398193,-5.40065860748291,-0.44830790162086487,-0.1380574107170105,2.628723382949829,2.7901151180267334,2.0668752193450928,3.3760883808135986,0.620057225227356,0.4379022419452667,4.753579616546631,3.6704511642456055,2.0457379817962646,6.172036170959473,4.886115550994873,2.685110569000244,5.822265148162842,5.6026997566223145,4.755253314971924,5.994796276092529,4.012697696685791,0.8504787683486938,2.0745317935943604,4.3160400390625,4.890626907348633,-5.107501029968262,-4.019934177398682,-2.0222842693328857,-1.1398478746414185,-4.102488994598389,0.14712905883789062
7,2.345659017562866,-4.469902992248535,-5.2330756187438965,-6.108717918395996,-2.4033873081207275,-4.931538105010986,-6.352545261383057,-2.065570116043091,-3.673945426940918,-4.741849899291992,-0.7335146069526672,-0.008200708776712418,-3.634751796722412,-2.1382980346679688,-2.6172266006469727,-2.664780616760254,1.7654770612716675,3.9594709873199463,1.6116732358932495,2.510225772857666,0.7661257982254028,4.37437629699707,1.6351531744003296,3.4745728969573975,-3.4626662731170654,1.0769679546356201,-1.6982883214950562,-4.327231407165527,-0.8321691155433655,-2.5076026916503906,-1.636340618133545,-3.924816608428955,-1.9519928693771362,-0.10163679718971252,-0.1639472395181656,-5.782163143157959,5.737173080444336,-0.6426108479499817,-0.13025178015232086,-3.0891849994659424,-0.6741937398910522,-2.8686304092407227,-5.756775856018066,-1.3379403352737427,-2.4801290035247803,0.08107167482376099,0.4883168041706085,2.871005058288574,5.3688201904296875,4.021472454071045,0.5111035108566284,2.979694128036499,2.8940494060516357,2.018915891647339,2.9267537593841553,5.36062479019165,3.1520230770111084,4.12858772277832,0.38505953550338745,2.637925148010254,3.7159481048583984,4.876282215118408,5.339236259460449,3.8147246837615967,3.902296543121338,4.539724349975586,-4.322598457336426,-3.331559658050537,-3.8410298824310303,3.0674614906311035,-5.302107810974121,-4.79781436920166,-3.315579414367676,-2.301666259765625,-3.7245702743530273,-2.699143171310425,-5.351027965545654,-2.384211778640747,-1.9969927072525024,-2.8525829315185547,0.10978783667087555,-2.994110584259033,-0.8062590956687927,-4.097614288330078,-5.429490089416504,-0.40215548872947693,-0.14836162328720093,2.6184191703796387,2.8362674713134766,2.0380442142486572,3.410609006881714,0.6624757647514343,0.43671590089797974,4.750919818878174,3.7208304405212402,2.087214469909668,6.151808261871338,4.91445779800415,2.7338650226593018,5.783047676086426,5.59164571762085,4.744668483734131,5.974660396575928,4.0471272468566895,0.8197447061538696,2.034857988357544,4.362189292907715,4.920328140258789,-5.0777997970581055,-3.9737846851348877,-2.061958074569702,-1.177785873413086,-4.06569242477417,0.10079490393400192
8,2.3503150939941406,-4.486765384674072,-5.236888408660889,-6.113173007965088,-2.3480396270751953,-4.960888862609863,-6.330584526062012,-2.1181347370147705,-3.702314853668213,-4.77648401260376,-0.7530409693717957,0.02576024830341339,-3.6885955333709717,-2.1522653102874756,-2.6403720378875732,-2.6354892253875732,1.8063154220581055,4.010923862457275,1.6322907209396362,2.537163257598877,0.7650389075279236,4.328517913818359,1.6710644960403442,3.5127665996551514,-3.4244725704193115,1.0236650705337524,-1.6623769998550415,-4.373089790344238,-0.8314812183380127,-2.4954686164855957,-1.6079224348068237,-3.8730363845825195,-1.9111545085906982,-0.06767583638429642,-0.14356191456317902,-5.760597229003906,5.734508514404297,-0.6946933269500732,-0.16407246887683868,-3.137401819229126,-0.6845524907112122,-2.8351407051086426,-5.757675647735596,-1.3863595724105835,-2.4822263717651367,0.07897444069385529,0.4398976266384125,2.906282424926758,5.367920398712158,4.054962158203125,0.5007447600364685,2.9314773082733154,2.8602285385131836,1.966833472251892,2.9772863388061523,5.3433146476745605,3.2037928104400635,4.131880760192871,0.3760138154029846,2.649617910385132,3.7789013385772705,4.871055603027344,5.269606113433838,3.8666627407073975,3.954500436782837,4.495660781860352,-4.36666202545166,-3.279355764389038,-3.7890918254852295,3.0179450511932373,-5.344114780426025,-4.815619945526123,-3.2468173503875732,-2.293419122695923,-3.7212774753570557,-2.6473734378814697,-5.368338108062744,-2.33367919921875,-2.049623966217041,-2.869079828262329,0.07721540331840515,-3.0414350032806396,-0.8230074048042297,-4.123621463775635,-5.471872806549072,-0.38090047240257263,-0.11034923791885376,2.6564314365386963,2.857522487640381,1.9956614971160889,3.3846018314361572,0.6093082427978516,0.4199675917625427,4.7035956382751465,3.704333543777466,2.03458309173584,6.173768997192383,4.885107040405273,2.789212703704834,5.778592586517334,5.573004245758057,4.705633163452148,5.9962263107299805,4.064576625823975,0.8482290506362915,2.092521905899048,4.341416358947754,4.923706531524658,-5.074421405792236,-3.9945576190948486,-2.0042941570281982,-1.1504693031311035,-4.042372703552246,0.1211802288889885
9,2.3118951320648193,-4.503611087799072,-5.251031875610352,-6.131882190704346,-2.3020777702331543,-4.937775135040283,-6.339576244354248,-2.054433584213257,-3.6609416007995605,-4.740113735198975,-0.7432440519332886,-0.01615298166871071,-3.6782431602478027,-2.208759069442749,-2.6320884227752686,-2.6502203941345215,1.7982395887374878,3.977980136871338,1.6413272619247437,2.508991003036499,0.7929005026817322,4.390481472015381,1.6511955261230469,3.4683728218078613,-3.4688663482666016,1.0075738430023193,-1.6822459697723389,-4.311126232147217,-0.7989406585693359,-2.529390573501587,-1.5988101959228516,-3.9065358638763428,-1.919230341911316,-0.10958907008171082,-0.18431459367275238,-5.776378631591797,5.731313228607178,-0.6313326358795166,-0.14159680902957916,-3.1148622035980225,-0.6891096234321594,-2.774731159210205,-5.7547607421875,-1.3809947967529297,-2.523644208908081,0.037556517869234085,0.44526243209838867,2.9677512645721436,5.370835304260254,4.1153717041015625,0.49618762731552124,2.954016923904419,2.882704257965088,2.030194044113159,3.0227062702178955,5.385740756988525,3.2491683959960938,4.139144420623779,0.37121009826660156,2.63356351852417,3.7695744037628174,4.9079718589782715,5.2927398681640625,3.8036081790924072,3.981293201446533,4.518028736114502,-4.34429407119751,-3.252562999725342,-3.8521463871002197,3.039457321166992,-5.2816009521484375,-4.784675121307373,-3.2179160118103027,-2.307528257369995,-3.7140138149261475,-2.6019978523254395,-5.325911998748779,-2.288259267807007,-1.9863049983978271,-2.8239753246307373,0.10033952444791794,-3.020232915878296,-0.8180250525474548,-4.093222618103027,-5.519254684448242,-0.33696767687797546,-0.11246511340141296,2.65431547164917,2.9014551639556885,1.948279619216919,3.4150006771087646,0.6732723116874695,0.42494997382164,4.72479772567749,3.7494380474090576,2.0979020595550537,6.1647772789001465,4.9082207679748535,2.835174560546875,5.759883403778076,5.553643226623535,4.675349712371826,5.98044490814209,4.074799537658691,0.8305746912956238,2.0295662879943848,4.37986946105957,4.9731855392456055,-5.024942398071289,-3.9561047554016113,-2.0672497749328613,-1.1766078472137451,-4.007837295532227,0.08042756468057632
