,0
0,0.37185929648241206
1,0.6683417085427136
2,0.7060301507537688
3,0.7085427135678392
4,0.6934673366834171
5,0.6834170854271356
6,0.7185929648241206
7,0.7060301507537688
8,0.7311557788944724
9,0.7135678391959799
10,0.7537688442211056
11,0.7261306532663316
12,0.7638190954773869
13,0.7437185929648241
14,0.7638190954773869
15,0.7688442211055276
16,0.7613065326633166
17,0.7738693467336684
18,0.7311557788944724
19,0.7587939698492462
20,0.6984924623115578
21,0.7135678391959799
22,0.6959798994974874
23,0.6959798994974874
24,0.678391959798995
25,0.6859296482412061
26,0.6733668341708543
27,0.6834170854271356
28,0.6708542713567839
29,0.678391959798995
30,0.6733668341708543
31,0.678391959798995
32,0.6758793969849246
33,0.678391959798995
34,0.678391959798995
35,0.678391959798995
36,0.678391959798995
37,0.6809045226130653
38,0.6809045226130653
39,0.6809045226130653
40,0.6809045226130653
41,0.6809045226130653
42,0.678391959798995
43,0.6834170854271356
44,0.678391959798995
45,0.6834170854271356
46,0.678391959798995
47,0.6834170854271356
48,0.678391959798995
49,0.6859296482412061
50,0.678391959798995
51,0.6834170854271356
52,0.678391959798995
53,0.6809045226130653
54,0.678391959798995
55,0.6834170854271356
56,0.6809045226130653
57,0.6859296482412061
58,0.6834170854271356
59,0.6859296482412061
60,0.6859296482412061
61,0.6859296482412061
62,0.6884422110552764
63,0.6834170854271356
64,0.6934673366834171
65,0.6834170854271356
66,0.6934673366834171
67,0.6834170854271356
68,0.6984924623115578
69,0.6884422110552764
70,0.6959798994974874
71,0.6884422110552764
72,0.6909547738693468
73,0.6934673366834171
74,0.6934673366834171
75,0.6909547738693468
76,0.6909547738693468
77,0.6984924623115578
78,0.6884422110552764
79,0.6934673366834171
80,0.6859296482412061
81,0.6884422110552764
82,0.6859296482412061
83,0.6909547738693468
84,0.6909547738693468
85,0.6934673366834171
86,0.6959798994974874
87,0.6934673366834171
88,0.6984924623115578
89,0.6934673366834171
90,0.6959798994974874
91,0.6959798994974874
92,0.6959798994974874
93,0.6959798994974874
94,0.6959798994974874
95,0.6959798994974874
96,0.6909547738693468
97,0.6934673366834171
98,0.6884422110552764
99,0.6909547738693468
